时间(s),摆角(°),摆速(°/s),飞轮角(°),飞轮速(°/s),电机1(RPM),电机2(RPM),倒立误差(°),系统能量(J),是否平衡,控制模式
17.480,247.654,787.200,52.954,-1058.400,192.000,-240.000,67.654,-0.002,0,能量启摆
17.500,266.506,966.600,28.872,-1299.600,192.000,-240.000,86.506,0.001,0,能量启摆
17.520,287.776,1097.400,2.351,-1377.000,-264.000,336.000,107.776,0.005,0,能量启摆
17.540,305.134,165.000,341.147,-100.800,-264.000,336.000,125.134,-0.002,0,能量启摆
17.560,297.927,-709.800,352.529,1023.000,-264.000,336.000,117.927,0.001,0,能量启摆
17.580,276.306,-1332.000,20.830,1660.200,-264.000,336.000,96.306,0.007,0,能量启摆
17.599,248.533,-1494.600,56.689,1901.400,192.000,-240.000,68.533,0.008,0,能量启摆
17.620,224.363,-454.200,88.748,602.400,192.000,-240.000,44.363,-0.006,0,能量启摆
17.640,226.868,386.400,86.814,-492.600,192.000,-240.000,46.868,-0.006,0,能量启摆
17.660,237.744,793.800,69.653,-1063.200,192.000,-240.000,57.744,-0.002,0,能量启摆
17.679,256.619,1015.200,45.198,-1292.400,192.000,-240.000,76.619,0.001,0,能量启摆
17.699,277.998,1105.800,18.940,-1427.400,-264.000,336.000,97.998,0.004,0,能量启摆
17.720,294.258,58.800,357.891,-85.800,-264.000,336.000,114.258,-0.002,0,能量启摆
17.739,287.161,-713.400,9.229,992.400,-264.000,336.000,107.161,0.000,0,能量启摆
17.760,266.484,-1191.600,38.079,1672.200,192.000,-240.000,86.484,0.005,0,能量启摆
17.779,243.831,-616.200,68.379,639.600,192.000,-240.000,63.831,-0.004,0,能量启摆
17.800,244.556,217.800,65.061,-530.400,192.000,-240.000,64.556,-0.006,0,能量启摆
17.820,254.246,785.400,48.999,-1078.200,192.000,-240.000,74.246,-0.001,0,能量启摆
17.840,272.659,1004.400,25.642,-1209.600,-264.000,336.000,92.659,0.002,0,能量启摆
17.859,288.567,98.400,5.251,-163.200,-264.000,336.000,108.567,-0.003,0,能量启摆
17.879,283.799,-439.200,14.524,987.600,-264.000,336.000,103.799,-0.002,0,能量启摆
17.899,266.331,-1096.800,41.594,1567.800,192.000,-240.000,86.331,0.003,0,能量启摆
17.920,245.391,-493.200,69.939,558.600,192.000,-240.000,65.391,-0.004,0,能量启摆
17.940,245.259,88.200,67.434,-304.200,192.000,-240.000,65.259,-0.006,0,能量启摆
17.960,251.191,599.400,55.393,-874.200,192.000,-240.000,71.191,-0.003,0,能量启摆
17.979,269.275,1004.400,32.871,-1305.000,192.000,-240.000,89.275,0.002,0,能量启摆
18.000,290.654,1079.400,6.833,-1350.000,-264.000,336.000,110.654,0.005,0,能量启摆
18.020,308.694,246.600,344.905,-261.000,-264.000,336.000,128.694,-0.001,0,能量启摆
18.040,303.772,-532.800,351.980,713.400,-264.000,336.000,123.772,-0.000,0,能量启摆
18.060,284.788,-1219.200,16.897,1527.000,-264.000,336.000,104.788,0.006,0,能量启摆
18.080,257.388,-1471.800,51.438,1903.800,192.000,-240.000,77.388,0.009,0,能量启摆
18.100,232.668,-555.600,83.738,690.600,192.000,-240.000,52.668,-0.005,0,能量启摆
18.119,232.668,139.800,82.749,-213.000,192.000,-240.000,52.668,-0.006,0,能量启摆
18.139,242.051,760.800,71.499,-861.600,192.000,-240.000,62.051,-0.002,0,能量启摆
18.160,260.178,1056.000,48.296,-1302.000,192.000,-240.000,80.178,0.002,0,能量启摆
18.180,281.470,1081.200,22.390,-1323.600,-264.000,336.000,101.470,0.004,0,能量启摆
18.200,298.806,181.800,0.835,-145.200,-264.000,336.000,118.806,-0.002,0,能量启摆
18.220,292.522,-688.200,8.613,822.000,-264.000,336.000,112.522,0.000,0,能量启摆
18.240,272.747,-1247.400,34.519,1627.800,-264.000,336.000,92.747,0.006,0,能量启摆
18.260,245.962,-1447.800,69.697,1891.800,192.000,-240.000,65.962,0.007,0,能量启摆
18.280,221.924,-469.800,101.514,618.600,192.000,-240.000,41.924,-0.006,0,能量启摆
18.299,222.781,175.800,100.151,-249.600,192.000,-240.000,42.781,-0.007,0,能量启摆
18.319,231.460,556.200,87.781,-867.000,192.000,-240.000,51.460,-0.005,0,能量启摆
18.340,248.181,936.000,64.336,-1324.800,192.000,-240.000,68.181,-0.000,0,能量启摆
18.360,269.011,1062.000,37.925,-1351.800,192.000,-240.000,89.011,0.003,0,能量启摆
18.380,291.226,1162.200,10.503,-1407.000,-264.000,336.000,111.226,0.006,0,能量启摆
18.400,308.386,238.800,348.333,-172.200,-264.000,336.000,128.386,-0.001,0,能量启摆
18.420,303.354,-527.400,357.188,838.200,-264.000,336.000,123.354,-0.000,0,能量启摆
18.440,284.480,-1175.400,23.950,1604.400,-264.000,336.000,104.480,0.006,0,能量启摆
18.460,257.234,-1473.600,58.909,1810.200,192.000,-240.000,77.234,0.009,0,能量启摆
18.480,232.822,-535.800,91.824,778.200,192.000,-240.000,52.822,-0.005,0,能量启摆
18.500,232.493,109.200,91.868,-234.600,192.000,-240.000,52.493,-0.007,0,能量启摆
18.520,239.985,691.200,79.014,-1008.000,192.000,-240.000,59.985,-0.003,0,能量启摆
18.540,256.838,987.600,55.854,-1201.800,192.000,-240.000,76.838,0.001,0,能量启摆
18.560,278.020,1140.000,29.421,-1387.200,-264.000,336.000,98.020,0.005,0,能量启摆
18.580,294.873,151.200,8.745,-123.600,-264.000,336.000,114.873,-0.002,0,能量启摆
18.599,289.116,-529.800,17.798,901.200,-264.000,336.000,109.116,-0.001,0,能量启摆
18.620,270.198,-1180.200,43.726,1474.200,-264.000,336.000,90.198,0.005,0,能量启摆
18.640,243.875,-1431.600,78.838,1810.800,192.000,-240.000,63.875,0.007,0,能量启摆
18.660,219.968,-543.600,111.204,752.400,192.000,-240.000,39.968,-0.005,0,能量启摆
18.680,219.924,105.600,111.138,-224.400,192.000,-240.000,39.924,-0.007,0,能量启摆
18.700,226.978,597.600,99.778,-908.400,192.000,-240.000,46.978,-0.005,0,能量启摆
18.720,241.919,997.200,76.113,-1307.400,192.000,-240.000,61.919,0.000,0,能量启摆
18.740,262.859,1095.600,49.395,-1395.600,192.000,-240.000,82.859,0.003,0,能量启摆
18.759,285.381,1129.800,22.148,-1362.000,-264.000,336.000,105.381,0.005,0,能量启摆
18.780,303.069,204.600,0.637,-110.400,-264.000,336.000,123.069,-0.002,0,能量启摆
18.800,298.894,-412.200,8.042,697.800,-264.000,336.000,118.894,-0.001,0,能量启摆
18.819,281.404,-1155.600,33.486,1550.400,-264.000,336.000,101.404,0.005,0,能量启摆
18.839,254.751,-1419.600,68.599,1939.200,192.000,-240.000,74.751,0.007,0,能量启摆
18.860,232.031,-473.400,100.327,630.600,192.000,-240.000,52.031,-0.005,0,能量启摆
18.879,231.921,87.600,98.965,-240.000,192.000,-240.000,51.921,-0.007,0,能量启摆
18.900,237.261,519.600,88.264,-811.200,192.000,-240.000,57.261,-0.005,0,能量启摆
18.920,252.246,885.600,64.907,-1344.000,192.000,-240.000,72.246,-0.000,0,能量启摆
18.939,272.988,1139.400,38.408,-1316.400,-264.000,336.000,92.988,0.004,0,能量启摆
18.960,290.940,222.600,17.380,-131.400,-264.000,336.000,110.940,-0.002,0,能量启摆
18.980,286.941,-413.400,24.565,694.800,-264.000,336.000,106.941,-0.002,0,能量启摆
18.999,270.505,-1143.000,50.120,1649.400,-264.000,336.000,90.505,0.004,0,能量启摆
19.020,244.885,-1363.200,85.913,1882.800,192.000,-240.000,64.885,0.006,0,能量启摆
19.040,221.902,-456.000,118.125,759.600,192.000,-240.000,41.902,-0.006,0,能量启摆
19.060,222.429,96.000,117.751,-201.600,192.000,-240.000,42.429,-0.007,0,能量启摆
19.080,227.988,442.200,107.556,-814.200,192.000,-240.000,47.988,-0.006,0,能量启摆
19.100,240.271,887.400,85.254,-1297.200,192.000,-240.000,60.271,-0.001,0,能量启摆
19.119,260.618,1154.400,58.359,-1360.800,192.000,-240.000,80.618,0.004,0,能量启摆
19.139,283.821,1133.400,31.113,-1402.800,-264.000,336.000,103.821,0.005,0,能量启摆
19.160,302.212,223.200,10.371,-73.800,-264.000,336.000,122.212,-0.002,0,能量启摆
19.180,298.762,-334.800,18.062,711.600,-264.000,336.000,118.762,-0.001,0,能量启摆
19.200,282.656,-1112.400,41.331,1467.600,-264.000,336.000,102.656,0.005,0,能量启摆
19.220,256.465,-1381.200,75.696,1760.400,192.000,-240.000,76.465,0.007,0,能量启摆
19.240,233.591,-477.600,107.952,762.000,192.000,-240.000,53.591,-0.005,0,能量启摆
19.260,233.635,84.000,108.215,-105.600,192.000,-240.000,53.635,-0.007,0,能量启摆
19.280,238.887,491.400,99.998,-831.000,192.000,-240.000,58.887,-0.005,0,能量启摆
19.300,252.708,820.200,77.717,-1330.800,192.000,-240.000,72.708,-0.001,0,能量启摆
19.320,273.098,1151.400,51.240,-1377.600,-264.000,336.000,93.098,0.004,0,能量启摆
19.340,291.204,219.000,29.839,-101.400,-264.000,336.000,111.204,-0.002,0,能量启摆
19.360,287.314,-419.400,36.343,485.400,-264.000,336.000,107.314,-0.002,0,能量启摆
19.380,271.912,-1099.800,57.876,1498.800,-264.000,336.000,91.912,0.004,0,能量启摆
19.400,247.280,-1288.200,92.659,1809.000,192.000,-240.000,67.280,0.005,0,能量启摆
19.420,224.868,-399.600,124.277,744.600,192.000,-240.000,44.868,-0.006,0,能量启摆
19.440,225.439,81.000,124.255,-121.200,192.000,-240.000,45.439,-0.007,0,能量启摆
19.460,228.867,264.600,116.873,-681.000,192.000,-240.000,48.867,-0.006,0,能量启摆
19.480,238.997,793.200,96.372,-1305.600,192.000,-240.000,58.997,-0.002,0,能量启摆
19.500,258.728,1156.800,69.170,-1429.200,192.000,-240.000,78.728,0.003,0,能量启摆
19.520,282.327,1176.000,41.331,-1369.200,-264.000,336.000,102.327,0.005,0,能量启摆
19.540,300.938,300.000,18.962,-256.800,-264.000,336.000,120.938,-0.001,0,能量启摆
19.559,297.861,-319.800,23.928,509.400,-264.000,336.000,117.861,-0.002,0,能量启摆
19.580,283.162,-1050.000,45.286,1407.600,-264.000,336.000,103.162,0.004,0,能量启摆
19.599,257.476,-1377.600,79.717,1795.200,192.000,-240.000,77.476,0.007,0,能量启摆
19.620,234.141,-461.400,111.885,768.600,192.000,-240.000,54.141,-0.005,0,能量启摆
19.639,234.119,74.400,111.995,-111.600,192.000,-240.000,54.119,-0.007,0,能量启摆
19.660,239.788,525.000,104.788,-582.000,192.000,-240.000,59.788,-0.004,0,能量启摆
19.680,253.762,852.000,83.650,-1283.400,192.000,-240.000,73.762,-0.001,0,能量启摆
19.700,274.460,1151.400,56.931,-1315.200,-264.000,336.000,94.460,0.005,0,能量启摆
19.720,292.544,273.600,35.486,-220.800,-264.000,336.000,112.544,-0.002,0,能量启摆
19.740,288.501,-404.400,40.869,516.000,-264.000,336.000,108.501,-0.002,0,能量启摆
19.760,272.131,-1122.000,62.930,1497.600,-264.000,336.000,92.131,0.004,0,能量启摆
19.780,246.555,-1344.600,97.229,1788.000,192.000,-240.000,66.555,0.006,0,能量启摆
19.800,223.264,-514.200,128.672,788.400,192.000,-240.000,43.264,-0.005,0,能量启摆
19.820,223.792,100.200,128.672,-110.400,192.000,-240.000,43.792,-0.007,0,能量启摆
19.840,229.087,366.000,121.201,-597.600,192.000,-240.000,49.087,-0.006,0,能量启摆
19.860,241.348,939.600,101.162,-1216.800,192.000,-240.000,61.348,-0.001,0,能量启摆
19.880,261.914,1105.200,74.092,-1339.800,192.000,-240.000,81.914,0.003,0,能量启摆
19.900,284.897,1141.200,46.077,-1387.200,-264.000,336.000,104.897,0.005,0,能量启摆
19.920,302.234,185.400,24.719,-174.000,-264.000,336.000,122.234,-0.002,0,能量启摆
19.940,298.586,-357.600,30.828,568.200,-264.000,336.000,118.586,-0.001,0,能量启摆
19.960,282.722,-1080.600,51.987,1510.800,-264.000,336.000,102.722,0.004,0,能量启摆
19.979,256.794,-1408.800,85.540,1858.800,192.000,-240.000,76.794,0.007,0,能量启摆
20.000,234.185,-454.800,116.895,764.400,192.000,-240.000,54.185,-0.005,0,能量启摆
20.020,234.404,82.800,116.279,-121.800,192.000,-240.000,54.404,-0.006,0,能量启摆
20.039,240.205,520.200,109.116,-568.200,192.000,-240.000,60.205,-0.004,0,能量启摆
20.060,253.872,877.200,89.033,-1211.400,192.000,-240.000,73.872,-0.000,0,能量启摆
20.080,274.504,1153.200,61.963,-1441.200,-264.000,336.000,94.504,0.005,0,能量启摆
20.099,292.017,205.200,41.089,-105.600,-264.000,336.000,112.017,-0.002,0,能量启摆
20.119,287.754,-424.200,47.681,595.800,-264.000,336.000,107.754,-0.002,0,能量启摆
20.139,271.318,-1149.600,68.335,1473.600,-264.000,336.000,91.318,0.004,0,能量启摆
20.160,245.874,-1327.800,102.173,1813.200,192.000,-240.000,65.874,0.005,0,能量启摆
20.180,222.935,-446.400,133.264,600.000,192.000,-240.000,42.935,-0.006,0,能量启摆
20.199,223.682,110.400,132.979,-117.600,192.000,-240.000,43.682,-0.007,0,能量启摆
20.220,229.373,384.600,125.771,-553.200,192.000,-240.000,49.373,-0.006,0,能量启摆
20.240,242.271,945.000,106.348,-1194.000,192.000,-240.000,62.271,-0.000,0,能量启摆
20.260,262.947,1123.800,79.431,-1386.000,192.000,-240.000,82.947,0.003,0,能量启摆
20.280,285.930,1121.400,50.999,-1430.400,-264.000,336.000,105.930,0.005,0,能量启摆
20.300,303.442,164.400,29.839,-64.200,-264.000,336.000,123.442,-0.002,0,能量启摆
20.320,299.333,-396.600,35.969,438.000,-264.000,336.000,119.333,-0.001,0,能量启摆
20.339,283.140,-1075.200,55.239,1450.200,-264.000,336.000,103.140,0.004,0,能量启摆
20.360,256.663,-1430.400,89.143,1822.800,192.000,-240.000,76.663,0.008,0,能量启摆
20.379,233.130,-514.800,120.388,691.200,192.000,-240.000,53.130,-0.005,0,能量启摆
20.400,232.954,100.200,120.125,-123.000,192.000,-240.000,52.954,-0.007,0,能量启摆
20.420,239.788,575.400,112.917,-495.600,192.000,-240.000,59.788,-0.004,0,能量启摆
20.440,254.773,915.600,95.032,-1269.600,192.000,-240.000,74.773,0.000,0,能量启摆
20.460,275.999,1137.000,67.830,-1391.400,-264.000,336.000,95.999,0.004,0,能量启摆
20.480,293.511,156.600,46.274,-60.000,-264.000,336.000,113.511,-0.002,0,能量启摆
20.499,288.721,-425.400,52.800,461.400,-264.000,336.000,108.721,-0.002,0,能量启摆
20.520,271.406,-1181.400,73.059,1433.400,-264.000,336.000,91.406,0.005,0,能量启摆
20.540,245.522,-1330.800,106.589,1740.000,192.000,-240.000,65.522,0.005,0,能量启摆
20.560,222.209,-439.200,138.955,759.600,192.000,-240.000,42.209,-0.006,0,能量启摆
20.580,222.803,130.800,139.351,-117.600,192.000,-240.000,42.803,-0.007,0,能量启摆
20.600,229.460,436.800,132.451,-528.000,192.000,-240.000,49.460,-0.006,0,能量启摆
20.620,243.171,933.600,114.456,-1172.400,192.000,-240.000,63.171,-0.001,0,能量启摆
20.640,263.804,1135.200,88.110,-1379.400,192.000,-240.000,83.804,0.004,0,能量启摆
20.660,286.567,1101.600,59.414,-1440.600,-264.000,336.000,106.567,0.005,0,能量启摆
20.680,303.464,169.800,37.991,-133.200,-264.000,336.000,123.464,-0.002,0,能量启摆
20.700,298.894,-382.800,44.121,544.800,-264.000,336.000,118.894,-0.001,0,能量启摆
20.720,282.195,-1146.600,64.336,1434.000,-264.000,336.000,102.195,0.005,0,能量启摆
20.740,255.850,-1388.400,97.493,1763.400,192.000,-240.000,75.850,0.007,0,能量启摆
20.760,233.701,-390.600,128.562,599.400,192.000,-240.000,53.701,-0.006,0,能量启摆
20.779,234.163,95.400,128.145,-106.200,192.000,-240.000,54.163,-0.006,0,能量启摆
20.800,239.832,511.800,121.333,-457.800,192.000,-240.000,59.832,-0.005,0,能量启摆
20.820,251.675,699.000,105.205,-1080.000,192.000,-240.000,71.675,-0.002,0,能量启摆
20.840,269.341,958.200,78.508,-1464.000,192.000,-240.000,89.341,0.002,0,能量启摆
20.860,289.402,1035.600,49.966,-1425.600,-264.000,336.000,109.402,0.004,0,能量启摆
20.880,304.431,37.800,29.487,105.000,-264.000,336.000,124.431,-0.002,0,能量启摆
20.900,302.102,-169.800,35.266,423.600,-264.000,336.000,122.102,-0.002,0,能量启摆
20.920,295.027,-524.400,50.427,1326.000,-264.000,336.000,115.027,-0.001,0,能量启摆
20.940,279.185,-1022.400,82.002,1833.000,-264.000,336.000,99.185,0.003,0,能量启摆
20.960,254.070,-1392.000,119.487,1938.600,192.000,-240.000,74.070,0.007,0,能量启摆
20.980,232.141,-407.400,151.545,744.600,192.000,-240.000,52.141,-0.006,0,能量启摆
21.000,231.504,29.400,151.611,-71.400,192.000,-240.000,51.504,-0.007,0,能量启摆
21.020,233.130,133.800,146.580,-379.200,192.000,-240.000,53.130,-0.006,0,能量启摆
21.040,238.931,457.200,135.791,-772.200,192.000,-240.000,58.931,-0.005,0,能量启摆
21.060,248.049,462.600,112.720,-1333.800,192.000,-240.000,68.049,-0.004,0,能量启摆
21.080,263.386,963.600,84.485,-1443.000,192.000,-240.000,83.386,0.001,0,能量启摆
21.099,284.590,1071.600,55.327,-1408.800,-264.000,336.000,104.590,0.004,0,能量启摆
21.120,301.838,159.000,35.310,69.600,-264.000,336.000,121.838,-0.002,0,能量启摆
21.140,300.081,-146.400,38.979,393.000,-264.000,336.000,120.081,-0.002,0,能量启摆
21.160,292.566,-572.400,52.932,1027.200,-264.000,336.000,112.566,-0.000,0,能量启摆
21.180,279.580,-900.000,81.892,1775.400,-264.000,336.000,99.580,0.002,0,能量启摆
21.200,256.091,-1371.600,118.235,1927.200,192.000,-240.000,76.091,0.007,0,能量启摆
21.220,234.009,-408.600,150.403,751.200,192.000,-240.000,54.009,-0.005,0,能量启摆
21.240,233.723,40.200,150.864,-57.000,192.000,-240.000,53.723,-0.007,0,能量启摆
21.260,235.547,141.000,147.019,-343.800,192.000,-240.000,55.547,-0.006,0,能量启摆
21.280,241.897,435.000,137.944,-511.200,192.000,-240.000,61.897,-0.005,0,能量启摆
21.299,249.521,440.400,119.751,-1209.000,192.000,-240.000,69.521,-0.004,0,能量启摆
21.329,272.791,1065.600,77.058,-1495.800,-264.000,336.000,92.791,0.003,0,能量启摆
21.344,288.391,783.000,56.470,-984.600,-264.000,336.000,108.391,0.001,0,能量启摆
21.360,289.380,-82.200,57.283,187.800,-264.000,336.000,109.380,-0.003,0,能量启摆
21.379,285.798,-316.800,65.852,584.400,-264.000,336.000,105.798,-0.002,0,能量启摆
21.399,276.262,-562.800,83.123,1444.800,-264.000,336.000,96.262,-0.002,0,能量启摆
21.420,261.870,-1062.000,116.455,1836.600,192.000,-240.000,81.870,0.002,0,能量启摆
21.439,240.886,-396.600,147.854,595.800,192.000,-240.000,60.886,-0.005,0,能量启摆
21.460,240.732,46.200,147.942,-46.800,192.000,-240.000,60.732,-0.006,0,能量启摆
21.480,242.512,116.400,144.097,-361.800,192.000,-240.000,62.512,-0.006,0,能量启摆
21.500,247.039,322.800,134.758,-504.600,192.000,-240.000,67.039,-0.005,0,能量启摆
21.520,255.872,507.000,119.465,-1120.800,192.000,-240.000,75.872,-0.004,0,能量启摆
21.539,268.462,818.400,90.593,-1528.800,192.000,-240.000,88.462,-0.000,0,能量启摆
21.560,288.567,1076.400,59.788,-1467.000,-264.000,336.000,108.567,0.004,0,能量启摆
21.580,305.991,159.000,39.353,34.800,-264.000,336.000,125.991,-0.002,0,能量启摆
21.599,304.321,-140.400,43.088,361.200,-264.000,336.000,124.321,-0.002,0,能量启摆
21.619,298.059,-460.200,54.163,535.800,-264.000,336.000,118.059,-0.001,0,能量启摆
21.640,286.194,-720.600,77.432,1613.400,-264.000,336.000,106.194,0.000,0,能量启摆
21.660,264.880,-1276.800,113.928,1886.400,192.000,-240.000,84.880,0.006,0,能量启摆
21.680,242.402,-466.800,146.316,755.400,192.000,-240.000,62.402,-0.005,0,能量启摆
21.700,242.073,45.600,146.689,-36.000,192.000,-240.000,62.073,-0.006,0,能量启摆
21.720,243.787,122.400,142.756,-418.800,192.000,-240.000,63.787,-0.006,0,能量启摆
21.740,248.687,389.400,133.484,-490.200,192.000,-240.000,68.687,-0.005,0,能量启摆
21.760,258.860,532.800,118.630,-1081.800,192.000,-240.000,78.860,-0.003,0,能量启摆
21.780,273.010,940.800,89.956,-1547.400,-264.000,336.000,93.010,0.002,0,能量启摆
21.800,289.072,142.800,66.182,-73.800,-264.000,336.000,109.072,-0.003,0,能量启摆
21.820,287.271,-142.800,69.543,300.600,-264.000,336.000,107.271,-0.003,0,能量启摆
21.840,280.437,-511.200,81.782,694.800,-264.000,336.000,100.437,-0.002,0,能量启摆
21.860,268.132,-751.800,105.491,1576.200,192.000,-240.000,88.132,-0.001,0,能量启摆
21.880,251.367,-301.200,135.176,586.200,192.000,-240.000,71.367,-0.005,0,能量启摆
21.900,251.433,42.600,134.736,-45.600,192.000,-240.000,71.433,-0.005,0,能量启摆
21.920,253.521,156.000,130.737,-361.800,192.000,-240.000,73.521,-0.005,0,能量启摆
21.940,259.958,393.000,121.816,-430.200,192.000,-240.000,79.958,-0.004,0,能量启摆
21.960,267.649,495.600,108.831,-991.800,192.000,-240.000,87.649,-0.003,0,能量启摆
21.980,281.492,781.200,80.662,-1617.600,-264.000,336.000,101.492,0.001,0,能量启摆
22.000,296.587,157.200,57.876,55.800,-264.000,336.000,116.587,-0.002,0,能量启摆
22.020,294.873,-137.400,61.589,327.000,-264.000,336.000,114.873,-0.002,0,能量启摆
22.039,289.270,-414.600,71.543,548.400,-264.000,336.000,109.270,-0.002,0,能量启摆
22.060,279.888,-550.200,89.165,1229.400,-264.000,336.000,99.888,-0.002,0,能量启摆
22.080,264.199,-976.200,122.959,1923.600,192.000,-240.000,84.199,0.001,0,能量启摆
22.100,244.468,-435.600,155.830,664.200,192.000,-240.000,64.468,-0.005,0,能量启摆
22.120,243.743,24.000,156.094,-45.600,192.000,-240.000,63.743,-0.006,0,能量启摆
22.140,244.885,72.000,153.018,-328.800,192.000,-240.000,64.885,-0.006,0,能量启摆
22.160,247.676,254.400,144.800,-433.200,192.000,-240.000,67.676,-0.005,0,能量启摆
22.180,256.201,471.000,135.132,-538.200,192.000,-240.000,76.201,-0.004,0,能量启摆
22.200,264.661,453.600,116.038,-1402.200,192.000,-240.000,84.661,-0.003,0,能量启摆
22.220,279.624,939.000,84.023,-1597.200,-264.000,336.000,99.624,0.002,0,能量启摆
22.241,296.455,150.600,61.567,117.600,-264.000,336.000,116.455,-0.002,0,能量启摆
22.261,295.027,-130.800,65.171,333.600,-264.000,336.000,115.027,-0.002,0,能量启摆
22.281,290.149,-351.600,75.586,703.200,-264.000,336.000,110.149,-0.002,0,能量启摆
22.301,280.920,-481.800,92.812,1258.200,-264.000,336.000,100.920,-0.002,0,能量启摆
22.321,267.803,-817.800,127.090,1866.600,192.000,-240.000,87.803,-0.000,0,能量启摆
22.341,250.730,-300.000,157.192,423.000,192.000,-240.000,70.730,-0.005,0,能量启摆
22.361,250.269,23.400,156.709,-63.600,192.000,-240.000,70.269,-0.006,0,能量启摆
22.380,251.653,92.400,154.006,-284.400,192.000,-240.000,71.653,-0.005,0,能量启摆
22.400,255.234,327.600,146.030,-457.200,192.000,-240.000,75.234,-0.004,0,能量启摆
22.420,262.002,320.400,136.143,-544.800,192.000,-240.000,82.002,-0.004,0,能量启摆
22.440,269.451,443.400,122.036,-849.600,192.000,-240.000,89.451,-0.003,0,能量启摆
22.459,278.877,477.000,102.437,-1099.800,-264.000,336.000,98.877,-0.002,0,能量启摆
22.480,287.578,45.600,81.365,-411.600,-264.000,336.000,107.578,-0.003,0,能量启摆
22.499,286.633,-86.400,81.980,121.200,-264.000,336.000,106.633,-0.003,0,能量启摆
22.520,283.337,-259.200,86.572,399.600,-264.000,336.000,103.337,-0.003,0,能量启摆
22.540,274.175,-470.400,98.877,637.800,-264.000,336.000,94.175,-0.002,0,能量启摆
22.560,264.705,-523.200,114.675,1090.800,192.000,-240.000,84.705,-0.003,0,能量启摆
22.580,253.081,-190.800,136.978,435.600,192.000,-240.000,73.081,-0.005,0,能量启摆
22.600,252.686,33.600,137.571,-34.200,192.000,-240.000,72.686,-0.005,0,能量启摆
22.620,253.960,91.200,136.011,-111.600,192.000,-240.000,73.960,-0.005,0,能量启摆
22.640,257.585,336.600,132.407,-314.400,192.000,-240.000,77.585,-0.004,0,能量启摆
22.660,264.749,386.400,123.333,-506.400,192.000,-240.000,84.749,-0.004,0,能量启摆
22.680,274.351,471.600,112.742,-629.400,-264.000,336.000,94.351,-0.002,0,能量启摆
22.699,280.283,-60.600,101.843,6.600,-264.000,336.000,100.283,-0.003,0,能量启摆
22.720,278.218,-160.200,103.491,154.200,-264.000,336.000,98.218,-0.003,0,能量启摆
22.740,272.153,-405.000,109.578,427.200,-264.000,336.000,92.153,-0.003,0,能量启摆
22.760,262.266,-601.200,120.981,604.800,192.000,-240.000,82.266,-0.002,0,能量启摆
22.780,254.092,-40.800,131.506,91.800,192.000,-240.000,74.092,-0.005,0,能量启摆
22.800,254.685,58.200,131.221,-30.000,192.000,-240.000,74.685,-0.005,0,能量启摆
22.820,256.641,115.800,129.551,-121.800,192.000,-240.000,76.641,-0.005,0,能量启摆
22.840,261.475,336.600,126.145,-208.200,192.000,-240.000,81.475,-0.004,0,能量启摆
22.860,269.648,501.600,118.960,-513.000,192.000,-240.000,89.648,-0.003,0,能量启摆
22.880,278.613,447.000,108.237,-568.200,-264.000,336.000,98.613,-0.002,0,能量启摆
22.900,286.304,3.600,96.130,-7.800,-264.000,336.000,106.304,-0.003,0,能量启摆
22.920,284.897,-119.400,97.822,146.400,-264.000,336.000,104.897,-0.003,0,能量启摆
22.939,279.646,-475.800,102.678,340.200,-264.000,336.000,99.646,-0.002,0,能量启摆
22.960,269.341,-490.800,114.258,646.200,192.000,-240.000,89.341,-0.003,0,能量启摆
22.980,261.672,-45.600,125.200,-9.600,192.000,-240.000,81.672,-0.005,0,能量启摆
23.000,262.156,45.600,124.541,-54.600,192.000,-240.000,82.156,-0.005,0,能量启摆
23.020,263.892,143.400,122.366,-135.000,192.000,-240.000,83.892,-0.004,0,能量启摆
23.040,269.780,478.200,118.191,-241.200,192.000,-240.000,89.780,-0.003,0,能量启摆
23.060,278.481,377.400,110.457,-501.600,-264.000,336.000,98.481,-0.003,0,能量启摆
23.080,283.118,-54.000,102.964,67.800,-264.000,336.000,103.118,-0.003,0,能量启摆
23.100,281.140,-166.800,105.359,217.200,-264.000,336.000,101.140,-0.003,0,能量启摆
23.120,274.373,-417.000,111.555,432.000,-264.000,336.000,94.373,-0.003,0,能量启摆
23.139,265.298,-492.600,122.827,732.000,192.000,-240.000,85.298,-0.003,0,能量启摆
23.159,256.816,-29.400,135.681,5.400,192.000,-240.000,76.816,-0.005,0,能量启摆
23.180,257.388,51.600,135.264,-46.200,192.000,-240.000,77.388,-0.005,0,能量启摆
23.200,259.058,105.600,133.242,-143.400,192.000,-240.000,79.058,-0.005,0,能量启摆
23.220,262.749,315.000,129.375,-238.800,192.000,-240.000,82.749,-0.004,0,能量启摆
23.241,271.780,492.600,123.025,-428.400,-264.000,336.000,91.780,-0.002,0,能量启摆
23.261,277.207,-87.000,115.005,90.600,-264.000,336.000,97.207,-0.004,0,能量启摆
23.281,275.076,-160.200,117.466,212.400,-264.000,336.000,95.076,-0.004,0,能量启摆
23.301,268.506,-464.400,123.992,392.400,192.000,-240.000,88.506,-0.003,0,能量启摆
23.321,261.123,21.600,130.540,-54.600,192.000,-240.000,81.123,-0.005,0,能量启摆
23.341,262.134,70.800,129.375,-109.200,192.000,-240.000,82.134,-0.005,0,能量启摆
