时间(s),摆角(°),摆速(°/s),飞轮角(°),飞轮速(°/s),M1(RPM),M2(RPM),误差(°),策略,是否平衡
26.359,344.905,300.000,0.439,303.000,-350.000,-350.000,164.905,增强启摆,0
26.379,355.759,-229.800,7.888,-380.400,350.000,350.000,175.759,增强启摆,0
26.399,345.806,248.400,0.593,271.200,-350.000,-350.000,165.806,增强启摆,0
26.419,354.858,-270.000,7.976,-369.000,350.000,350.000,174.858,增强启摆,0
26.439,344.663,273.000,0.813,250.200,-350.000,-350.000,164.663,增强启摆,0
26.459,354.309,-252.000,6.768,-431.400,350.000,350.000,174.309,增强启摆,0
26.479,344.136,289.200,0.044,248.400,-350.000,-350.000,164.136,增强启摆,0
26.499,354.639,-231.000,6.372,-358.200,350.000,350.000,174.639,增强启摆,0
26.519,345.344,253.200,0.352,241.200,-350.000,-350.000,165.344,增强启摆,0
26.539,356.594,-207.600,5.032,-334.800,350.000,350.000,176.594,增强启摆,0
26.559,346.816,239.400,0.154,228.000,-350.000,-350.000,166.816,增强启摆,0
26.579,356.638,-245.400,4.526,-272.400,350.000,350.000,176.638,增强启摆,0
26.599,349.321,297.600,0.176,217.200,-350.000,-350.000,169.321,增强启摆,0
26.619,358.088,-270.600,4.570,-264.600,350.000,350.000,178.088,增强启摆,0
26.639,350.991,271.800,0.483,208.200,-350.000,-350.000,170.991,增强启摆,0
26.659,358.396,-283.800,3.713,-256.800,350.000,350.000,178.396,增强启摆,0
26.679,352.046,257.400,359.956,209.400,-350.000,-350.000,172.046,增强启摆,0
26.699,357.451,-264.000,3.362,-248.400,350.000,350.000,177.451,增强启摆,0
26.719,351.211,246.000,359.692,206.400,-350.000,-350.000,171.211,增强启摆,0
26.739,357.231,-257.400,2.505,-252.600,350.000,350.000,177.231,增强启摆,0
26.759,350.728,252.600,358.901,192.000,-350.000,-350.000,170.728,增强启摆,0
26.779,356.177,-264.600,2.197,-249.600,350.000,350.000,176.177,增强启摆,0
26.800,349.739,259.200,358.594,188.400,-350.000,-350.000,169.739,增强启摆,0
26.820,355.276,-244.200,1.824,-220.200,350.000,350.000,175.276,增强启摆,0
26.840,349.651,243.000,358.506,187.800,-350.000,-350.000,169.651,增强启摆,0
26.859,354.792,-187.200,1.780,-222.600,350.000,350.000,174.792,增强启摆,0
26.879,350.706,243.000,359.055,198.000,-350.000,-350.000,170.706,增强启摆,0
26.899,355.166,-178.200,2.153,-206.400,350.000,350.000,175.166,增强启摆,0
26.919,351.541,189.000,359.319,171.000,-350.000,-350.000,171.541,增强启摆,0
26.939,354.331,-175.200,1.406,-210.600,350.000,350.000,174.331,增强启摆,0
26.959,351.387,175.200,359.077,153.000,-350.000,-350.000,171.387,增强启摆,0
26.979,353.870,-165.600,0.923,-177.000,350.000,350.000,173.870,增强启摆,0
27.000,351.453,158.400,358.792,151.200,-350.000,-350.000,171.453,增强启摆,0
27.019,353.628,-163.800,0.681,-176.400,350.000,350.000,173.628,增强启摆,0
27.039,351.475,147.600,358.682,141.000,-350.000,-350.000,171.475,增强启摆,0
27.059,353.035,-159.000,0.044,-213.600,350.000,350.000,173.035,增强启摆,0
27.079,351.475,142.200,358.418,144.600,-350.000,-350.000,171.475,增强启摆,0
27.099,353.013,-147.600,359.912,-166.200,350.000,350.000,173.013,增强启摆,0
27.119,351.453,146.400,358.418,133.800,-350.000,-350.000,171.453,增强启摆,0
27.140,352.529,-152.400,0.022,-175.200,350.000,350.000,172.529,增强启摆,0
27.160,351.079,135.000,358.396,135.000,-350.000,-350.000,171.079,增强启摆,0
27.179,352.288,-170.400,359.780,-166.800,350.000,350.000,172.288,增强启摆,0
27.199,350.793,135.600,358.154,134.400,-350.000,-350.000,170.793,增强启摆,0
27.219,351.870,-153.600,359.736,-171.600,350.000,350.000,171.870,增强启摆,0
27.239,350.574,152.400,357.869,123.600,-350.000,-350.000,170.574,增强启摆,0
27.260,351.848,-154.200,359.033,-203.400,350.000,350.000,171.848,增强启摆,0
27.280,350.574,147.000,357.495,133.800,-350.000,-350.000,170.574,增强启摆,0
27.299,351.848,-150.000,358.792,-177.000,350.000,350.000,171.848,增强启摆,0
27.319,350.815,145.800,357.341,144.000,-350.000,-350.000,170.815,增强启摆,0
27.339,351.892,-139.800,358.726,-169.800,350.000,350.000,171.892,增强启摆,0
27.359,350.859,134.400,357.517,130.200,-350.000,-350.000,170.859,增强启摆,0
27.379,351.958,-136.200,358.748,-161.400,350.000,350.000,171.958,增强启摆,0
27.399,351.123,134.400,357.473,123.600,-350.000,-350.000,171.123,增强启摆,0
27.419,352.046,-128.400,358.418,-166.200,350.000,350.000,172.046,增强启摆,0
27.439,351.057,112.800,357.034,113.400,-350.000,-350.000,171.057,增强启摆,0
27.459,352.090,-123.600,357.781,-169.800,350.000,350.000,172.090,增强启摆,0
27.480,351.123,129.000,356.704,93.000,-350.000,-350.000,171.123,增强启摆,0
27.499,352.134,-126.000,357.539,-174.600,350.000,350.000,172.134,增强启摆,0
27.519,351.321,123.600,356.660,102.600,-350.000,-350.000,171.321,增强启摆,0
27.539,352.244,-116.400,357.473,-153.600,350.000,350.000,172.244,增强启摆,0
27.560,351.277,119.400,356.550,104.400,-350.000,-350.000,171.277,增强启摆,0
27.579,351.958,-133.200,357.429,-154.200,350.000,350.000,171.958,增强启摆,0
27.599,351.057,117.000,356.177,103.200,-350.000,-350.000,171.057,增强启摆,0
27.619,351.870,-145.200,356.858,-177.000,350.000,350.000,171.870,增强启摆,0
27.639,351.079,133.800,355.518,98.400,-350.000,-350.000,171.079,增强启摆,0
27.659,351.936,-145.800,356.462,-160.200,350.000,350.000,171.936,增强启摆,0
27.679,350.793,130.800,354.749,117.000,-350.000,-350.000,170.793,增强启摆,0
27.699,352.002,-151.800,356.265,-176.400,350.000,350.000,172.002,增强启摆,0
27.719,350.464,147.600,353.650,122.400,-350.000,-350.000,170.464,增强启摆,0
27.739,352.222,-162.000,354.990,-240.000,350.000,350.000,172.222,增强启摆,0
27.760,350.420,177.000,350.991,153.600,-350.000,-350.000,170.420,增强启摆,0
27.780,353.342,-157.800,352.749,-231.000,350.000,350.000,173.342,增强启摆,0
27.800,349.980,213.000,349.365,181.200,-350.000,-350.000,169.980,增强启摆,0
27.819,354.595,-169.200,351.848,-242.400,350.000,350.000,174.595,增强启摆,0
27.839,350.903,254.400,348.904,207.000,-350.000,-350.000,170.903,增强启摆,0
27.859,356.726,-212.400,351.848,-248.400,350.000,350.000,176.726,增强启摆,0
27.879,352.090,253.200,348.113,220.800,-350.000,-350.000,172.090,增强启摆,0
27.899,358.308,-247.800,351.628,-265.200,350.000,350.000,178.308,增强启摆,0
27.919,354.177,240.000,348.267,247.800,-350.000,-350.000,174.177,增强启摆,0
27.939,359.626,-256.200,351.804,-265.200,350.000,350.000,179.626,增强启摆,0
27.959,354.551,246.000,348.179,238.800,-350.000,-350.000,174.551,增强启摆,0
27.979,0.176,-255.600,351.914,-261.000,350.000,350.000,179.824,增强启摆,0
27.999,354.551,209.400,347.805,238.800,-350.000,-350.000,174.551,增强启摆,0
28.019,359.648,-273.600,351.123,-295.200,350.000,350.000,179.648,增强启摆,0
28.039,353.628,244.800,346.750,238.200,-350.000,-350.000,173.628,增强启摆,0
28.059,359.736,-289.200,351.145,-282.000,350.000,350.000,179.736,增强启摆,0
28.079,353.188,238.800,346.289,241.200,-350.000,-350.000,173.188,增强启摆,0
28.099,359.055,-301.200,351.321,-289.200,350.000,350.000,179.055,增强启摆,0
28.119,351.892,229.200,345.828,235.800,-350.000,-350.000,171.892,增强启摆,0
28.139,358.989,-300.600,350.420,-322.200,350.000,350.000,178.989,增强启摆,0
28.159,351.475,243.600,344.443,209.400,-350.000,-350.000,171.475,增强启摆,0
28.179,358.000,-306.600,350.266,-286.800,350.000,350.000,178.000,增强启摆,0
28.199,350.178,220.800,345.037,256.200,-350.000,-350.000,170.178,增强启摆,0
28.220,357.693,-285.600,352.354,-303.000,350.000,350.000,177.693,增强启摆,0
28.239,349.563,247.800,346.113,252.000,-350.000,-350.000,169.563,增强启摆,0
28.259,357.715,-221.400,351.694,-330.000,350.000,350.000,177.715,增强启摆,0
28.280,350.310,250.800,344.927,237.600,-350.000,-350.000,170.310,增强启摆,0
28.300,359.824,-267.600,351.453,-331.800,350.000,350.000,179.824,增强启摆,0
28.320,352.661,284.400,344.707,249.600,-350.000,-350.000,172.661,增强启摆,0
28.340,1.143,-366.600,351.628,-335.400,350.000,350.000,178.857,增强启摆,0
28.360,352.749,214.200,345.850,295.800,-350.000,-350.000,172.749,增强启摆,0
28.380,0.396,-411.000,352.705,-307.800,350.000,350.000,179.604,增强启摆,0
28.399,351.431,267.600,345.740,256.800,-350.000,-350.000,171.431,增强启摆,0
28.419,0.461,-396.000,353.167,-336.000,350.000,350.000,179.539,增强启摆,0
28.439,350.859,157.200,346.794,336.600,-350.000,-350.000,170.859,增强启摆,0
28.459,359.736,-395.400,354.265,-312.000,350.000,350.000,179.736,增强启摆,0
28.479,349.058,237.000,346.750,308.400,-350.000,-350.000,169.058,增强启摆,0
28.499,359.495,-339.000,354.617,-313.800,350.000,350.000,179.495,增强启摆,0
28.519,349.958,349.200,347.783,376.200,-350.000,-350.000,169.958,增强启摆,0
28.539,0.527,-383.400,356.001,-347.400,350.000,350.000,179.473,增强启摆,0
28.560,350.046,260.400,347.849,334.200,-350.000,-350.000,170.046,增强启摆,0
28.579,0.923,-399.000,356.331,-263.400,350.000,350.000,179.077,增强启摆,0
28.599,349.805,257.400,347.607,337.800,-350.000,-350.000,169.805,增强启摆,0
28.619,359.758,-397.800,356.528,-276.000,350.000,350.000,179.758,增强启摆,0
28.640,348.267,238.200,348.596,413.400,-350.000,-350.000,168.267,增强启摆,0
28.659,359.539,-333.600,357.913,-241.200,350.000,350.000,179.539,增强启摆,0
28.679,347.849,214.200,348.596,363.600,-350.000,-350.000,167.849,增强启摆,0
28.699,358.198,-305.400,356.748,-367.200,350.000,350.000,178.198,增强启摆,0
28.720,346.157,163.800,347.585,413.400,-350.000,-350.000,166.157,增强启摆,0
28.740,357.517,-231.000,356.528,-355.200,350.000,350.000,177.517,增强启摆,0
28.760,345.476,154.200,346.025,307.800,-350.000,-350.000,165.476,增强启摆,0
28.780,357.407,-212.400,354.199,-349.200,350.000,350.000,177.407,增强启摆,0
28.800,345.081,9.000,344.158,255.600,-220.540,-147.027,165.081,增强启摆,0
28.819,356.265,-18.600,354.771,-69.000,315.542,210.361,176.265,增强启摆,0
28.839,354.441,439.800,355.144,231.000,-350.000,-350.000,174.441,增强启摆,0
28.860,5.383,-308.400,1.604,-313.200,350.000,350.000,174.617,增强启摆,0
28.880,354.792,398.400,351.123,232.200,-350.000,-350.000,174.792,增强启摆,0
28.900,6.328,-197.400,1.274,-201.000,350.000,350.000,173.672,增强启摆,0
28.920,356.023,429.000,350.508,283.200,-350.000,-350.000,176.023,增强启摆,0
28.940,7.756,-270.600,1.187,-199.200,350.000,350.000,172.244,增强启摆,0
28.960,356.199,264.000,351.562,249.600,-350.000,-350.000,176.199,增强启摆,0
28.980,8.108,-137.400,2.593,-140.400,350.000,350.000,171.892,增强启摆,0
29.000,356.089,265.800,352.419,216.600,-350.000,-350.000,176.089,增强启摆,0
29.020,8.218,-142.800,3.406,-147.000,350.000,350.000,171.782,增强启摆,0
29.039,357.341,421.200,352.727,56.400,-350.000,-350.000,177.341,增强启摆,0
29.060,8.020,-262.200,2.219,-205.800,350.000,350.000,171.980,增强启摆,0
29.079,356.616,379.200,351.035,202.200,-350.000,-350.000,176.616,增强启摆,0
29.099,7.954,-246.600,359.539,-349.200,350.000,350.000,172.046,增强启摆,0
29.119,356.287,394.800,349.277,339.600,-350.000,-350.000,176.287,增强启摆,0
29.139,6.306,-307.800,359.121,-239.400,350.000,350.000,173.694,增强启摆,0
29.159,354.990,385.200,348.992,352.800,-350.000,-350.000,174.990,增强启摆,0
29.179,6.064,-315.600,357.583,-345.600,350.000,350.000,173.936,增强启摆,0
29.200,354.617,395.400,348.003,437.400,-350.000,-350.000,174.617,增强启摆,0
29.220,6.130,-326.400,359.077,-243.000,350.000,350.000,173.870,增强启摆,0
29.239,354.485,271.800,348.662,360.600,-350.000,-350.000,174.485,增强启摆,0
29.259,4.724,-364.800,357.957,-271.800,350.000,350.000,175.276,增强启摆,0
29.279,353.013,344.400,349.036,475.200,-350.000,-350.000,173.013,增强启摆,0
29.299,4.373,-378.000,358.923,-347.400,350.000,350.000,175.627,增强启摆,0
29.319,354.221,396.000,348.970,378.600,-350.000,-350.000,174.221,增强启摆,0
29.339,5.647,-312.600,359.209,-250.800,350.000,350.000,174.353,增强启摆,0
29.360,354.529,408.000,348.926,375.000,-350.000,-350.000,174.529,增强启摆,0
29.380,6.064,-315.600,359.385,-250.800,350.000,350.000,173.936,增强启摆,0
29.400,354.551,280.800,348.728,379.800,-350.000,-350.000,174.551,增强启摆,0
29.420,4.614,-360.000,357.847,-373.200,350.000,350.000,175.386,增强启摆,0
29.440,353.167,346.200,347.805,377.400,-350.000,-350.000,173.167,增强启摆,0
29.460,4.241,-374.400,357.715,-276.600,350.000,350.000,175.759,增强启摆,0
29.480,352.771,354.000,347.498,370.200,-350.000,-350.000,172.771,增强启摆,0
29.499,4.263,-274.800,357.825,-274.800,350.000,350.000,175.737,增强启摆,0
29.519,354.111,395.400,348.574,487.200,-350.000,-350.000,174.111,增强启摆,0
29.539,5.647,-306.600,359.099,-232.800,350.000,350.000,174.353,增强启摆,0
29.560,354.485,391.800,348.794,391.200,-350.000,-350.000,174.485,增强启摆,0
29.580,6.130,-201.000,359.473,-252.000,350.000,350.000,173.870,增强启摆,0
29.600,355.891,422.400,348.684,389.400,-350.000,-350.000,175.891,增强启摆,0
29.620,7.537,-260.400,359.561,-258.600,350.000,350.000,172.463,增强启摆,0
29.641,356.287,394.800,350.024,484.800,-350.000,-350.000,176.287,增强启摆,0
29.660,7.888,-267.600,2.659,23.400,350.000,350.000,172.112,增强启摆,0
29.680,356.111,265.200,353.145,232.800,-350.000,-350.000,176.111,增强启摆,0
29.700,6.416,-320.400,5.383,-171.600,350.000,350.000,173.584,增强启摆,0
29.720,354.792,393.600,354.902,219.600,-350.000,-350.000,174.792,增强启摆,0
29.740,6.108,-328.800,6.460,-286.200,350.000,350.000,173.892,增强启摆,0
29.760,354.397,262.200,355.232,68.400,-350.000,-350.000,174.397,增强启摆,0
29.780,6.240,-201.000,5.493,-263.400,350.000,350.000,173.760,增强启摆,0
29.800,355.935,433.800,353.826,165.000,-350.000,-350.000,175.935,增强启摆,0
29.820,7.712,-259.800,4.702,-204.000,350.000,350.000,172.288,增强启摆,0
29.840,356.089,421.200,353.167,175.800,-350.000,-350.000,176.089,增强启摆,0
29.860,8.174,-139.200,2.922,-205.800,350.000,350.000,171.826,增强启摆,0
29.879,357.407,424.800,350.991,210.000,-350.000,-350.000,177.407,增强启摆,0
29.900,9.492,-240.600,359.868,-366.000,350.000,350.000,170.508,增强启摆,0
29.919,357.627,379.200,349.233,451.200,-350.000,-350.000,177.627,增强启摆,0
29.939,9.910,-93.000,359.407,-255.600,350.000,350.000,170.090,增强启摆,0
29.959,358.967,348.600,348.706,380.400,-350.000,-350.000,178.967,增强启摆,0
29.979,11.448,-198.600,357.825,-368.400,350.000,350.000,168.552,增强启摆,0
29.999,359.429,267.600,347.695,459.600,-350.000,-350.000,179.429,增强启摆,0
30.019,11.887,-45.600,357.649,-285.600,350.000,350.000,168.113,增强启摆,0
30.039,1.011,223.200,347.476,389.400,-350.000,-350.000,178.989,增强启摆,0
30.059,13.667,-198.000,357.781,-271.800,350.000,350.000,166.333,增强启摆,0
30.080,1.824,197.400,348.706,498.600,-350.000,-350.000,178.176,增强启摆,0
30.100,14.480,-78.600,0.769,-196.800,350.000,350.000,165.520,增强启摆,0
30.120,3.955,253.800,351.145,404.400,-350.000,-350.000,176.045,增强启摆,0
30.140,16.084,-357.600,4.373,63.600,350.000,350.000,163.916,增强启摆,0
30.160,4.482,245.400,355.649,271.800,-350.000,-350.000,175.518,增强启摆,0
30.180,16.589,-386.400,7.295,-305.400,350.000,350.000,163.411,增强启摆,0
30.200,4.482,97.800,357.056,244.200,-350.000,-350.000,175.518,增强启摆,0
30.220,15.469,-376.800,6.614,-471.600,350.000,350.000,164.531,增强启摆,0
30.240,3.032,204.000,356.045,209.400,-350.000,-350.000,176.968,增强启摆,0
30.260,14.963,-308.400,6.372,-324.000,350.000,350.000,165.037,增强启摆,0
30.280,2.549,207.600,355.671,208.800,-350.000,-350.000,177.451,增强启摆,0
30.300,14.832,-124.200,6.482,-297.000,350.000,350.000,165.168,增强启摆,0
30.320,4.131,237.600,355.474,213.000,-350.000,-350.000,175.869,增强启摆,0
30.340,16.326,-352.800,5.208,-273.000,350.000,350.000,163.674,增强启摆,0
30.360,4.592,244.800,354.001,171.000,-350.000,-350.000,175.408,增强启摆,0
30.380,16.721,-244.200,4.614,-207.000,350.000,350.000,163.279,增强启摆,0
30.400,6.328,292.200,353.540,183.000,-350.000,-350.000,173.672,增强启摆,0
30.419,17.974,-403.200,4.351,-197.400,350.000,350.000,162.026,增强启摆,0
30.439,6.504,288.600,354.771,216.600,-350.000,-350.000,173.496,增强启摆,0
30.459,16.831,-426.000,5.867,-254.400,350.000,350.000,163.169,增强启摆,0
30.479,5.186,246.600,357.166,341.400,-350.000,-350.000,174.814,增强启摆,0
30.500,16.589,-402.600,7.405,-436.800,350.000,350.000,163.411,增强启摆,0
30.520,4.834,237.600,357.693,247.200,-350.000,-350.000,175.166,增强启摆,0
30.540,16.677,-384.000,7.822,-364.800,350.000,350.000,163.323,增强启摆,0
30.560,4.680,105.600,357.715,240.600,-350.000,-350.000,175.320,增强启摆,0
30.580,15.513,-358.800,8.042,-364.800,350.000,350.000,164.487,增强启摆,0
30.600,3.252,185.400,357.671,233.400,-350.000,-350.000,176.748,增强启摆,0
30.620,15.073,-308.400,8.240,-240.000,350.000,350.000,164.927,增强启摆,0
30.640,2.725,39.000,359.275,285.000,-350.000,-350.000,177.275,增强启摆,0
30.660,15.007,-127.200,9.229,-376.200,350.000,350.000,164.993,增强启摆,0
30.680,4.307,229.800,359.363,292.800,-350.000,-350.000,175.693,增强启摆,0
30.700,16.392,-360.600,9.492,-373.200,350.000,350.000,163.608,增强启摆,0
30.720,4.790,237.000,359.385,303.000,-350.000,-350.000,175.210,增强启摆,0
30.740,16.831,-230.400,9.690,-279.600,350.000,350.000,163.169,增强启摆,0
30.760,4.768,110.400,0.747,319.800,-350.000,-350.000,175.232,增强启摆,0
30.780,15.645,-364.800,10.767,-348.000,350.000,350.000,164.355,增强启摆,0
30.800,3.252,190.200,0.879,316.800,-350.000,-350.000,176.748,增强启摆,0
30.820,15.095,-147.600,9.514,-391.800,350.000,350.000,164.905,增强启摆,0
30.840,4.526,237.000,359.736,285.000,-350.000,-350.000,175.474,增强启摆,0
30.860,16.282,-359.400,9.360,-372.000,350.000,350.000,163.718,增强启摆,0
30.880,4.900,241.200,359.407,292.800,-350.000,-350.000,175.100,增强启摆,0
30.900,16.743,-221.400,9.492,-385.200,350.000,350.000,163.257,增强启摆,0
30.920,6.592,285.000,0.857,327.600,-350.000,-350.000,173.408,增强启摆,0
30.940,17.798,-397.200,10.547,-330.600,350.000,350.000,162.202,增强启摆,0
30.960,6.921,290.400,1.077,330.600,-350.000,-350.000,173.079,增强启摆,0
30.980,18.171,-397.800,10.876,-339.000,350.000,350.000,161.829,增强启摆,0
31.000,6.877,163.800,0.967,317.400,-350.000,-350.000,173.123,增强启摆,0
31.020,16.875,-403.200,9.536,-380.400,350.000,350.000,163.125,增强启摆,0
31.040,5.471,243.000,359.758,290.400,-350.000,-350.000,174.529,增强启摆,0
31.060,16.611,-384.600,9.360,-376.200,350.000,350.000,163.389,增强启摆,0
31.080,5.076,117.600,359.429,293.400,-350.000,-350.000,174.924,增强启摆,0
31.100,15.447,-339.000,8.152,-475.200,350.000,350.000,164.553,增强启摆,0
31.120,3.560,199.800,358.154,247.800,-350.000,-350.000,176.440,增强启摆,0
31.139,15.007,-300.000,8.020,-367.800,350.000,350.000,164.993,增强启摆,0
31.159,4.812,251.400,359.517,357.000,-350.000,-350.000,175.188,增强启摆,0
31.179,16.172,-352.200,9.031,-454.800,350.000,350.000,163.828,增强启摆,0
31.199,5.186,260.400,359.692,300.000,-350.000,-350.000,174.814,增强启摆,0
31.219,16.589,-369.600,9.272,-357.000,350.000,350.000,163.411,增强启摆,0
31.239,5.186,114.000,359.626,289.800,-350.000,-350.000,174.814,增强启摆,0
31.259,15.381,-353.400,9.536,-370.800,350.000,350.000,164.619,增强启摆,0
31.279,3.625,191.400,1.033,324.000,-350.000,-350.000,176.375,增强启摆,0
31.299,14.919,-294.000,10.525,-348.000,350.000,350.000,165.081,增强启摆,0
31.319,3.098,51.000,1.187,327.000,-350.000,-350.000,176.902,增强启摆,0
31.340,13.359,-257.400,9.185,-440.400,350.000,350.000,166.641,增强启摆,0
31.360,359.714,-15.600,358.550,246.600,264.648,176.432,179.714,增强启摆,0
31.379,15.381,1078.800,12.371,600.000,-350.000,-350.000,164.619,增强启摆,0
31.399,32.937,-103.200,23.291,-288.600,350.000,350.000,147.063,增强启摆,0
31.419,27.708,516.000,16.392,338.400,-350.000,-350.000,152.292,增强启摆,0
31.439,40.913,-143.400,26.807,-349.800,350.000,350.000,139.087,增强启摆,0
31.459,30.740,333.000,17.249,339.600,-350.000,-350.000,149.260,增强启摆,0
31.479,42.012,-255.600,25.818,-396.000,350.000,350.000,137.988,增强启摆,0
31.499,32.344,264.600,16.040,300.000,-350.000,-350.000,147.656,增强启摆,0
31.520,43.044,-242.400,25.686,-387.600,350.000,350.000,136.956,增强启摆,0
31.540,32.695,210.600,15.908,283.800,-350.000,-350.000,147.305,增强启摆,0
31.560,43.198,-251.400,25.620,-390.000,350.000,350.000,136.802,增强启摆,0
31.580,32.827,212.400,15.842,292.200,-350.000,-350.000,147.173,增强启摆,0
31.599,43.440,-112.200,25.796,-386.400,350.000,350.000,136.560,增强启摆,0
31.619,34.299,226.200,17.139,330.600,-350.000,-350.000,145.701,增强启摆,0
31.649,39.836,-793.200,20.522,-811.200,350.000,350.000,140.164,增强启摆,0
31.664,23.225,-774.000,4.636,-904.800,350.000,350.000,156.775,增强启摆,0
31.679,28.191,766.200,9.624,634.200,-350.000,-350.000,151.809,增强启摆,0
31.699,42.979,-133.800,24.456,-179.400,350.000,350.000,137.021,增强启摆,0
31.719,34.629,301.800,17.490,366.600,-350.000,-350.000,145.371,增强启摆,0
31.739,46.956,-190.200,28.081,-282.600,350.000,350.000,133.044,增强启摆,0
31.759,37.441,169.200,20.083,459.000,-350.000,-350.000,142.559,增强启摆,0
31.779,47.065,-305.400,29.949,-245.400,350.000,350.000,132.935,增强启摆,0
31.799,36.584,213.000,20.522,370.200,-350.000,-350.000,143.416,增强启摆,0
31.819,46.714,-298.200,30.322,-254.400,350.000,350.000,133.286,增强启摆,0
31.839,36.079,217.800,20.369,366.600,-350.000,-350.000,143.921,增强启摆,0
31.859,45.110,-309.600,28.872,-342.000,350.000,350.000,134.890,增强启摆,0
31.879,34.124,164.400,19.292,346.800,-350.000,-350.000,145.876,增强启摆,0
31.900,44.099,-270.600,28.608,-279.000,350.000,350.000,135.901,增强启摆,0
31.919,33.245,210.000,18.962,352.200,-350.000,-350.000,146.755,增强启摆,0
31.940,43.792,-110.400,28.674,-261.600,350.000,350.000,136.208,增强启摆,0
31.959,32.849,55.800,18.809,355.800,-350.000,-350.000,147.151,增强启摆,0
31.979,42.297,-255.600,27.224,-331.200,350.000,350.000,137.703,增强启摆,0
31.999,31.399,270.000,17.776,346.200,-350.000,-350.000,148.601,增强启摆,0
32.019,41.792,-105.600,27.070,-343.800,350.000,350.000,138.208,增强启摆,0
32.040,32.278,261.600,17.468,339.000,-350.000,-350.000,147.722,增强启摆,0
32.059,43.132,-225.600,27.158,-336.000,350.000,350.000,136.868,增强启摆,0
32.079,32.739,216.000,18.677,354.600,-350.000,-350.000,147.261,增强启摆,0
32.100,43.572,-237.000,28.367,-284.400,350.000,350.000,136.428,增强启摆,0
32.120,32.849,67.200,18.940,353.400,-350.000,-350.000,147.151,增强启摆,0
32.140,42.231,-268.800,28.608,-283.200,350.000,350.000,137.769,增强启摆,0
32.160,31.509,260.400,20.369,441.600,-350.000,-350.000,148.491,增强启摆,0
32.179,41.726,-238.200,31.641,-87.600,350.000,350.000,138.274,增强启摆,0
32.199,32.454,330.000,22.961,321.000,-350.000,-350.000,147.546,增强启摆,0
32.219,43.022,-222.600,33.618,-191.400,350.000,350.000,136.978,增强启摆,0
32.239,32.937,207.000,23.906,236.400,-350.000,-350.000,147.063,增强启摆,0
32.259,43.484,-232.800,32.651,-310.200,350.000,350.000,136.516,增强启摆,0
32.279,33.069,213.600,23.005,344.400,-350.000,-350.000,146.931,增强启摆,0
32.299,43.660,-117.000,32.256,-225.600,350.000,350.000,136.340,增强启摆,0
32.319,34.585,218.400,22.544,279.000,-350.000,-350.000,145.415,增强启摆,0
32.339,45.417,-227.400,32.168,-218.400,350.000,350.000,134.583,增强启摆,0
32.359,35.662,215.400,23.840,346.800,-350.000,-350.000,144.338,增强启摆,0
32.379,46.208,-142.200,33.333,-208.800,350.000,350.000,133.792,增强启摆,0
32.399,37.793,278.400,24.851,220.800,-350.000,-350.000,142.207,增强启摆,0
32.419,47.944,-303.000,33.640,-232.800,350.000,350.000,132.056,增强启摆,0
32.439,38.562,278.400,25.730,220.800,-350.000,-350.000,141.438,增强启摆,0
32.459,48.318,-325.200,32.366,-295.800,350.000,350.000,131.682,增强启摆,0
32.479,40.078,316.200,24.653,238.200,-350.000,-350.000,139.922,增强启摆,0
32.499,49.460,-357.000,30.784,-243.000,350.000,350.000,130.540,增强启摆,0
32.519,40.012,312.000,23.884,264.000,-350.000,-350.000,139.988,增强启摆,0
32.539,48.582,-466.200,28.564,-256.200,350.000,350.000,131.418,增强启摆,0
32.560,38.430,285.600,22.544,286.800,-350.000,-350.000,141.570,增强启摆,0
32.579,48.516,-380.400,28.169,-252.000,350.000,350.000,131.484,增强启摆,0
32.599,37.771,285.000,22.170,283.200,-350.000,-350.000,142.229,增强启摆,0
32.619,48.691,-376.800,28.477,-256.200,350.000,350.000,131.309,增强启摆,0
32.639,37.485,157.200,22.083,287.400,-350.000,-350.000,142.515,增强启摆,0
32.659,47.461,-347.400,27.114,-294.000,350.000,350.000,132.539,增强启摆,0
32.679,35.684,205.800,21.182,276.600,-350.000,-350.000,144.316,增强启摆,0
32.699,47.087,-312.000,26.873,-292.800,350.000,350.000,132.913,增强启摆,0
32.719,35.068,50.400,20.940,294.600,-350.000,-350.000,144.932,增强启摆,0
32.739,45.352,-281.400,25.752,-339.000,350.000,350.000,134.648,增强启摆,0
32.759,33.267,183.000,20.039,281.400,-350.000,-350.000,146.733,增强启摆,0
32.779,44.473,-253.200,25.862,-322.800,350.000,350.000,135.527,增强启摆,0
32.799,32.563,222.000,19.753,284.400,-350.000,-350.000,147.437,增强启摆,0
32.819,44.209,-102.000,26.082,-328.200,350.000,350.000,135.791,增强启摆,0
32.839,33.882,219.000,20.588,347.400,-350.000,-350.000,146.118,增强启摆,0
32.859,45.703,-226.200,27.246,-292.200,350.000,350.000,134.297,增强启摆,0
32.879,34.739,219.600,20.698,311.400,-350.000,-350.000,145.261,增强启摆,0
32.899,44.780,-376.800,27.444,-292.200,350.000,350.000,135.220,增强启摆,0
32.919,33.289,190.800,20.566,324.000,-350.000,-350.000,146.711,增强启摆,0
32.939,44.187,-257.400,27.664,-274.800,350.000,350.000,135.813,增强启摆,0
32.959,32.717,207.600,21.533,353.400,-350.000,-350.000,147.283,增强启摆,0
