时间(s),摆角(°),摆速(°/s),飞轮角(°),飞轮速(°/s),M1(RPM),M2(RPM),误差(°),策略
44.879,354.639,253.200,15.403,322.800,-250.000,-250.000,174.639,平滑启摆
44.899,1.230,-216.600,20.698,-262.200,250.000,250.000,178.770,平滑启摆
44.919,355.188,232.800,16.194,328.200,-250.000,-250.000,175.188,平滑启摆
44.939,1.802,-233.400,21.599,-257.400,250.000,250.000,178.198,平滑启摆
44.959,355.430,192.000,16.304,307.800,-250.000,-250.000,175.430,平滑启摆
44.979,1.033,-252.000,21.885,-219.000,250.000,250.000,178.967,平滑启摆
44.999,354.375,232.800,17.161,327.000,-250.000,-250.000,174.375,平滑启摆
45.020,0.374,-222.600,22.939,-221.400,250.000,250.000,179.626,平滑启摆
45.039,353.936,244.200,17.556,300.600,-250.000,-250.000,173.936,平滑启摆
45.059,0.242,-153.000,23.335,-175.200,250.000,250.000,179.758,平滑启摆
45.080,354.573,244.800,17.512,255.000,-250.000,-250.000,174.573,平滑启摆
45.099,1.274,-188.400,23.445,-176.400,250.000,250.000,178.726,平滑启摆
45.119,355.034,213.600,18.391,258.000,-250.000,-250.000,175.034,平滑启摆
45.140,1.714,-208.800,24.543,-188.400,250.000,250.000,178.286,平滑启摆
45.160,356.440,210.600,19.182,190.800,-250.000,-250.000,176.440,平滑启摆
45.180,3.076,-235.800,25.400,-174.000,250.000,250.000,176.924,平滑启摆
45.199,357.275,169.200,19.797,171.000,-250.000,-250.000,177.275,平滑启摆
45.219,3.779,-252.600,25.049,-229.200,250.000,250.000,176.221,平滑启摆
45.239,358.792,249.600,18.896,181.200,-250.000,-250.000,178.792,平滑启摆
45.259,4.966,-258.000,24.368,-175.800,250.000,250.000,175.034,平滑启摆
45.280,359.341,249.600,18.259,222.000,-250.000,-250.000,179.341,平滑启摆
45.300,5.603,-262.200,23.906,-175.200,250.000,250.000,174.397,平滑启摆
45.320,359.407,223.800,17.820,252.000,-250.000,-250.000,179.407,平滑启摆
45.340,5.713,-236.400,23.796,-175.200,250.000,250.000,174.287,平滑启摆
45.359,0.439,277.200,18.479,241.200,-250.000,-250.000,179.561,平滑启摆
45.379,6.812,-254.400,24.961,-166.800,250.000,250.000,173.188,平滑启摆
45.399,1.890,326.400,20.522,221.400,-250.000,-250.000,178.110,平滑启摆
45.419,7.976,-238.800,26.895,-230.400,250.000,250.000,172.024,平滑启摆
45.439,2.197,257.400,22.236,230.400,-250.000,-250.000,177.803,平滑启摆
45.459,8.306,-244.800,28.235,-237.000,250.000,250.000,171.694,平滑启摆
45.479,2.197,246.600,22.939,232.200,-250.000,-250.000,177.803,平滑启摆
45.500,7.251,-254.400,27.773,-278.400,250.000,250.000,172.749,平滑启摆
45.520,1.318,259.800,20.940,163.800,-250.000,-250.000,178.682,平滑启摆
45.540,6.899,-246.000,26.411,-244.200,250.000,250.000,173.101,平滑启摆
45.560,1.033,261.000,20.940,178.200,-250.000,-250.000,178.967,平滑启摆
45.580,7.053,-196.800,26.851,-226.200,250.000,250.000,172.947,平滑启摆
45.600,1.978,276.000,21.094,183.000,-250.000,-250.000,178.022,平滑启摆
45.619,8.020,-218.400,26.169,-265.200,250.000,250.000,171.980,平滑启摆
45.639,2.373,252.000,19.885,170.400,-250.000,-250.000,177.627,平滑启摆
45.659,8.152,-234.600,25.378,-193.800,250.000,250.000,171.848,平滑启摆
45.679,3.120,261.600,19.050,186.600,-250.000,-250.000,176.880,平滑启摆
45.699,8.921,-250.200,23.643,-214.800,250.000,250.000,171.079,平滑启摆
45.719,3.450,241.200,17.424,272.400,-250.000,-250.000,176.550,平滑启摆
45.739,9.141,-263.400,22.280,-220.800,250.000,250.000,170.859,平滑启摆
45.759,4.241,253.200,16.589,301.800,-250.000,-250.000,175.759,平滑启摆
45.779,9.910,-257.400,20.830,-259.200,250.000,250.000,170.090,平滑启摆
45.799,4.526,240.600,15.667,331.800,-250.000,-250.000,175.474,平滑启摆
45.819,10.020,-259.200,20.544,-272.400,250.000,250.000,169.980,平滑启摆
45.840,4.482,249.600,15.557,337.200,-250.000,-250.000,175.518,平滑启摆
45.859,10.173,-232.200,20.676,-243.600,250.000,250.000,169.827,平滑启摆
45.879,5.339,246.600,16.304,333.000,-250.000,-250.000,174.661,平滑启摆
45.899,10.942,-256.200,21.511,-244.800,250.000,250.000,169.058,平滑启摆
45.919,5.471,230.400,16.501,331.200,-250.000,-250.000,174.529,平滑启摆
45.939,10.195,-253.200,21.753,-216.600,250.000,250.000,169.805,平滑启摆
45.959,4.570,229.200,16.436,324.000,-250.000,-250.000,175.430,平滑启摆
45.979,10.020,-253.800,21.863,-225.000,250.000,250.000,169.980,平滑启摆
45.999,4.395,238.800,17.161,336.000,-250.000,-250.000,175.605,平滑启摆
46.019,9.163,-249.000,22.874,-233.400,250.000,250.000,170.837,平滑启摆
46.039,3.516,226.200,17.512,264.000,-250.000,-250.000,176.484,平滑启摆
46.059,9.009,-240.000,23.291,-170.400,250.000,250.000,170.991,平滑启摆
46.079,3.428,240.600,18.391,258.000,-250.000,-250.000,176.572,平滑启摆
46.099,8.174,-258.600,24.609,-189.600,250.000,250.000,171.826,平滑启摆
46.119,2.615,245.400,19.314,240.600,-250.000,-250.000,177.385,平滑启摆
46.139,8.152,-235.800,25.444,-174.000,250.000,250.000,171.848,平滑启摆
46.159,2.439,253.800,19.797,177.000,-250.000,-250.000,177.561,平滑启摆
46.180,8.196,-234.600,25.994,-194.400,250.000,250.000,171.804,平滑启摆
46.199,2.263,202.200,20.149,169.800,-250.000,-250.000,177.737,平滑启摆
46.219,7.295,-253.200,25.400,-246.600,250.000,250.000,172.705,平滑启摆
46.239,1.340,256.800,18.984,183.000,-250.000,-250.000,178.660,平滑启摆
46.259,6.987,-245.400,24.543,-175.800,250.000,250.000,173.013,平滑启摆
46.279,2.109,263.400,19.226,227.400,-250.000,-250.000,177.891,平滑启摆
46.299,7.976,-249.600,25.291,-212.400,250.000,250.000,172.024,平滑启摆
46.319,2.395,262.800,19.753,184.200,-250.000,-250.000,177.605,平滑启摆
46.339,8.174,-244.800,25.884,-186.600,250.000,250.000,171.826,平滑启摆
46.360,2.263,256.800,20.127,176.400,-250.000,-250.000,177.737,平滑启摆
46.379,7.317,-259.200,26.323,-210.600,250.000,250.000,172.683,平滑启摆
46.399,1.406,273.000,21.709,242.400,-250.000,-250.000,178.594,平滑启摆
46.420,7.009,-258.600,27.773,-265.800,250.000,250.000,172.991,平滑启摆
46.439,1.121,275.400,22.610,224.400,-250.000,-250.000,178.879,平滑启摆
46.459,7.163,-214.800,28.564,-249.000,250.000,250.000,172.837,平滑启摆
46.480,2.000,276.600,24.170,264.000,-250.000,-250.000,178.000,平滑启摆
46.499,8.108,-258.000,30.872,-231.600,250.000,250.000,171.892,平滑启摆
46.520,2.241,265.800,26.433,259.800,-250.000,-250.000,177.759,平滑启摆
46.540,8.416,-253.800,32.036,-294.000,250.000,250.000,171.584,平滑启摆
46.559,2.109,239.400,26.851,261.000,-250.000,-250.000,177.891,平滑启摆
46.579,7.603,-261.600,31.553,-299.400,250.000,250.000,172.397,平滑启摆
46.600,1.274,277.200,26.169,258.000,-250.000,-250.000,178.726,平滑启摆
46.620,7.383,-270.600,31.355,-295.800,250.000,250.000,172.617,平滑启摆
46.639,0.791,250.200,25.994,257.400,-250.000,-250.000,179.209,平滑启摆
46.659,6.504,-272.400,31.531,-255.600,250.000,250.000,173.496,平滑启摆
46.679,359.956,275.400,26.785,279.000,-250.000,-250.000,179.956,平滑启摆
46.700,6.218,-298.800,32.080,-300.600,250.000,250.000,173.782,平滑启摆
46.719,359.561,231.000,26.938,253.200,-250.000,-250.000,179.561,平滑启摆
46.739,5.076,-328.800,32.322,-284.400,250.000,250.000,174.924,平滑启摆
46.759,358.352,229.200,26.829,240.000,-250.000,-250.000,178.352,平滑启摆
46.779,4.614,-304.200,31.553,-299.400,250.000,250.000,175.386,平滑启摆
46.800,357.803,220.800,26.169,262.800,-250.000,-250.000,177.803,平滑启摆
46.820,3.472,-313.200,31.443,-253.200,250.000,250.000,176.528,平滑启摆
46.839,356.396,183.600,25.994,263.400,-250.000,-250.000,176.396,平滑启摆
46.859,2.856,-264.600,31.553,-260.400,250.000,250.000,177.144,平滑启摆
46.880,355.847,198.600,26.851,264.000,-250.000,-250.000,175.847,平滑启摆
46.899,2.681,-196.800,32.212,-278.400,250.000,250.000,177.319,平滑启摆
46.920,356.792,202.800,26.982,258.000,-250.000,-250.000,176.792,平滑启摆
46.940,3.669,-279.600,32.322,-267.600,250.000,250.000,176.331,平滑启摆
46.960,357.297,210.600,26.917,255.600,-250.000,-250.000,177.297,平滑启摆
46.980,4.197,-241.200,32.454,-285.600,250.000,250.000,175.803,平滑启摆
47.000,357.429,151.800,26.829,249.600,-250.000,-250.000,177.429,平滑启摆
47.020,3.428,-307.200,31.707,-261.000,250.000,250.000,176.572,平滑启摆
47.039,356.265,195.000,26.060,262.200,-250.000,-250.000,176.265,平滑启摆
47.059,2.900,-264.000,31.641,-261.600,250.000,250.000,177.100,平滑启摆
47.079,356.968,216.000,26.807,264.600,-250.000,-250.000,176.968,平滑启摆
47.099,3.713,-268.800,32.190,-301.200,250.000,250.000,176.287,平滑启摆
47.119,357.407,202.800,26.982,252.600,-250.000,-250.000,177.407,平滑启摆
47.139,4.197,-284.400,32.410,-278.400,250.000,250.000,175.803,平滑启摆
47.159,358.835,256.800,26.851,250.800,-250.000,-250.000,178.835,平滑启摆
47.179,5.449,-280.800,31.663,-304.800,250.000,250.000,174.551,平滑启摆
47.200,359.385,264.000,26.235,262.800,-250.000,-250.000,179.385,平滑启摆
47.220,5.999,-295.200,31.509,-253.800,250.000,250.000,174.001,平滑启摆
47.240,359.539,261.600,26.082,263.400,-250.000,-250.000,179.539,平滑启摆
