时间(s),摆角(°),摆速(°/s),飞轮角(°),飞轮速(°/s),电机1(RPM),电机2(RPM),倒立误差(°),系统能量(J),是否平衡,控制模式
5.700,266.792,993.600,265.825,-1201.200,180.000,-240.000,86.792,0.002,0,能量启摆
5.720,287.117,1103.400,239.656,-1365.600,-264.000,336.000,107.117,0.005,0,能量启摆
5.740,302.981,63.600,218.760,-150.000,-264.000,336.000,122.981,-0.002,0,能量启摆
5.760,294.807,-789.000,228.010,957.600,-264.000,336.000,114.807,0.002,0,能量启摆
5.780,271.846,-1393.200,255.762,1632.000,-264.000,336.000,91.846,0.008,0,能量启摆
5.800,243.413,-1477.200,291.160,1884.000,180.000,-240.000,63.413,0.008,0,能量启摆
5.820,218.430,-475.800,322.910,694.200,180.000,-240.000,38.430,-0.006,0,能量启摆
5.840,219.441,366.000,320.229,-482.400,180.000,-240.000,39.441,-0.006,0,能量启摆
5.860,230.999,718.800,305.530,-1028.400,180.000,-240.000,50.999,-0.003,0,能量启摆
5.880,248.313,928.800,282.327,-1242.600,180.000,-240.000,68.313,-0.000,0,能量启摆
5.900,268.418,1056.600,255.740,-1357.800,180.000,-240.000,88.418,0.003,0,能量启摆
5.921,289.666,1070.400,228.450,-1378.800,-264.000,336.000,109.666,0.004,0,能量启摆
5.940,305.684,-25.200,205.532,-375.600,-264.000,336.000,125.684,-0.002,0,能量启摆
5.961,297.026,-751.200,213.464,923.400,-264.000,336.000,117.026,0.001,0,能量启摆
5.981,275.120,-1268.400,240.579,1606.200,-264.000,336.000,95.120,0.006,0,能量启摆
6.000,246.951,-1438.200,276.021,1869.000,180.000,-240.000,66.951,0.007,0,能量启摆
6.020,221.704,-539.400,308.979,809.400,180.000,-240.000,41.704,-0.005,0,能量启摆
6.040,222.451,319.200,307.749,-424.200,180.000,-240.000,42.451,-0.007,0,能量启摆
6.060,233.591,727.200,292.961,-923.400,180.000,-240.000,53.591,-0.003,0,能量启摆
6.080,251.213,963.600,270.022,-1292.400,180.000,-240.000,71.213,0.000,0,能量启摆
6.100,271.516,1094.400,244.160,-1360.800,-264.000,336.000,91.516,0.003,0,能量启摆
6.120,287.842,6.000,223.198,-164.400,-264.000,336.000,107.842,-0.003,0,能量启摆
6.140,279.976,-709.800,232.449,948.600,-264.000,336.000,99.976,-0.000,0,能量启摆
6.160,257.432,-1346.400,260.398,1671.600,180.000,-240.000,77.432,0.006,0,能量启摆
6.180,234.250,-372.600,290.500,609.000,180.000,-240.000,54.250,-0.006,0,能量启摆
6.200,235.876,394.800,288.018,-467.400,180.000,-240.000,55.876,-0.005,0,能量启摆
6.220,247.522,720.600,273.032,-1025.400,180.000,-240.000,67.522,-0.002,0,能量启摆
6.240,264.924,937.800,250.005,-1271.400,180.000,-240.000,84.924,0.001,0,能量启摆
6.260,285.117,1072.200,224.341,-1309.800,-264.000,336.000,105.117,0.004,0,能量启摆
6.281,301.487,105.600,203.335,-47.400,-264.000,336.000,121.487,-0.002,0,能量启摆
6.301,293.972,-748.200,212.520,969.000,-264.000,336.000,113.972,0.001,0,能量启摆
6.321,270.989,-1393.200,240.161,1649.400,-264.000,336.000,90.989,0.008,0,能量启摆
6.341,242.512,-1461.000,275.845,1855.800,180.000,-240.000,62.512,0.007,0,能量启摆
6.361,217.156,-481.200,308.562,706.800,180.000,-240.000,37.156,-0.006,0,能量启摆
6.381,217.375,266.400,306.672,-480.000,180.000,-240.000,37.375,-0.007,0,能量启摆
6.401,229.087,714.600,292.039,-984.000,180.000,-240.000,49.087,-0.004,0,能量启摆
6.420,246.335,913.200,269.187,-1284.600,180.000,-240.000,66.335,-0.001,0,能量启摆
6.440,266.199,1052.400,243.215,-1380.000,180.000,-240.000,86.199,0.003,0,能量启摆
6.460,287.512,1128.000,216.211,-1368.000,-264.000,336.000,107.512,0.005,0,能量启摆
6.480,304.343,106.800,194.634,-145.800,-264.000,336.000,124.343,-0.002,0,能量启摆
6.500,296.543,-712.800,203.972,964.800,-264.000,336.000,116.543,0.001,0,能量启摆
6.520,274.724,-1342.200,230.603,1627.200,-264.000,336.000,94.724,0.008,0,能量启摆
6.540,246.423,-1459.800,266.265,1837.200,180.000,-240.000,66.423,0.008,0,能量启摆
6.559,221.484,-526.200,298.147,720.000,180.000,-240.000,41.484,-0.005,0,能量启摆
6.579,222.429,311.400,297.356,-399.000,180.000,-240.000,42.429,-0.007,0,能量启摆
6.600,233.657,790.200,281.558,-978.600,180.000,-240.000,53.657,-0.003,0,能量启摆
6.619,251.301,969.600,258.245,-1281.000,180.000,-240.000,71.301,0.000,0,能量启摆
6.639,271.582,1080.000,232.207,-1281.600,-264.000,336.000,91.582,0.003,0,能量启摆
6.660,287.578,6.600,210.784,-141.000,-264.000,336.000,107.578,-0.003,0,能量启摆
6.680,279.646,-759.600,220.298,970.800,-264.000,336.000,99.646,0.000,0,能量启摆
6.700,256.970,-1341.600,247.874,1633.200,180.000,-240.000,76.970,0.006,0,能量启摆
6.720,234.075,-366.000,277.910,610.800,180.000,-240.000,54.075,-0.006,0,能量启摆
6.740,235.789,380.400,276.130,-437.400,180.000,-240.000,55.789,-0.006,0,能量启摆
6.760,247.456,715.200,260.684,-958.200,180.000,-240.000,67.456,-0.002,0,能量启摆
6.780,264.924,939.600,237.437,-1249.800,180.000,-240.000,84.924,0.001,0,能量启摆
6.800,285.051,1060.800,211.553,-1391.400,-264.000,336.000,105.051,0.004,0,能量启摆
6.820,301.135,117.000,190.107,-135.600,-264.000,336.000,121.135,-0.002,0,能量启摆
6.841,293.335,-787.800,199.380,1042.800,-264.000,336.000,113.335,0.001,0,能量启摆
6.861,270.088,-1421.400,227.834,1603.200,-264.000,336.000,90.088,0.009,0,能量启摆
6.881,241.633,-1483.800,263.628,1865.400,180.000,-240.000,61.633,0.008,0,能量启摆
6.901,215.859,-581.400,296.213,700.200,180.000,-240.000,35.859,-0.005,0,能量启摆
6.921,215.464,261.600,295.071,-430.800,180.000,-240.000,35.464,-0.007,0,能量启摆
6.941,227.087,719.400,279.470,-963.600,180.000,-240.000,47.087,-0.004,0,能量启摆
6.961,244.314,885.600,256.245,-1291.800,180.000,-240.000,64.314,-0.001,0,能量启摆
6.981,264.045,1003.800,230.273,-1332.600,180.000,-240.000,84.045,0.002,0,能量启摆
7.000,285.293,1150.200,203.115,-1455.600,-264.000,336.000,105.293,0.005,0,能量启摆
7.020,301.926,122.400,180.000,-173.400,-264.000,336.000,121.926,-0.002,0,能量启摆
7.040,294.456,-744.000,189.229,924.600,-264.000,336.000,114.456,0.001,0,能量启摆
7.059,271.824,-1386.600,215.420,1618.200,-264.000,336.000,91.824,0.008,0,能量启摆
7.079,243.369,-1503.600,251.104,1852.200,180.000,-240.000,63.369,0.008,0,能量启摆
7.099,217.991,-463.800,283.140,723.600,180.000,-240.000,37.991,-0.006,0,能量启摆
7.119,218.298,294.600,282.305,-391.800,180.000,-240.000,38.298,-0.007,0,能量启摆
7.140,229.790,692.400,265.913,-991.800,180.000,-240.000,49.790,-0.004,0,能量启摆
7.160,246.973,931.800,242.183,-1260.600,180.000,-240.000,66.973,-0.000,0,能量启摆
7.180,266.814,1071.600,215.881,-1375.800,180.000,-240.000,86.814,0.003,0,能量启摆
7.200,288.105,1123.200,187.866,-1396.200,-264.000,336.000,108.105,0.005,0,能量启摆
7.220,304.893,87.000,165.476,-145.800,-264.000,336.000,124.893,-0.002,0,能量启摆
7.240,297.092,-705.000,175.847,963.000,-264.000,336.000,117.092,0.001,0,能量启摆
7.260,275.493,-1333.200,203.071,1648.200,-264.000,336.000,95.493,0.007,0,能量启摆
7.280,247.434,-1477.200,238.755,1896.600,180.000,-240.000,67.434,0.008,0,能量启摆
7.300,221.462,-633.600,272.351,945.000,180.000,-240.000,41.462,-0.005,0,能量启摆
7.320,221.792,269.400,271.340,-412.800,180.000,-240.000,41.792,-0.007,0,能量启摆
7.340,232.449,711.000,256.553,-1048.200,180.000,-240.000,52.449,-0.003,0,能量启摆
7.360,249.807,956.400,233.174,-1216.200,180.000,-240.000,69.807,0.000,0,能量启摆
7.380,269.912,1068.000,206.873,-1361.400,180.000,-240.000,89.912,0.003,0,能量启摆
7.400,291.094,1036.200,178.748,-1438.800,-264.000,336.000,111.094,0.004,0,能量启摆
7.420,306.826,-57.000,156.072,-253.200,-264.000,336.000,126.826,-0.002,0,能量启摆
7.440,298.125,-713.400,165.125,981.000,-264.000,336.000,118.125,0.001,0,能量启摆
7.460,276.855,-1300.200,193.403,1636.800,-264.000,336.000,96.855,0.007,0,能量启摆
7.480,248.818,-1477.200,229.087,1881.000,180.000,-240.000,68.818,0.008,0,能量启摆
7.500,223.704,-537.600,261.826,734.400,180.000,-240.000,43.704,-0.005,0,能量启摆
7.520,223.572,258.600,260.574,-418.800,180.000,-240.000,43.572,-0.007,0,能量启摆
7.540,234.624,780.600,244.688,-1038.600,180.000,-240.000,54.624,-0.003,0,能量启摆
7.560,252.466,1012.800,221.243,-1230.000,180.000,-240.000,72.466,0.001,0,能量启摆
7.581,272.834,1074.000,194.678,-1353.000,-264.000,336.000,92.834,0.003,0,能量启摆
7.601,288.765,-52.200,171.606,-202.200,-264.000,336.000,108.765,-0.003,0,能量启摆
7.621,280.767,-708.000,180.417,942.600,-264.000,336.000,100.767,-0.000,0,能量启摆
7.641,258.970,-1299.000,207.993,1628.400,180.000,-240.000,78.970,0.006,0,能量启摆
7.661,234.998,-472.800,238.096,697.200,180.000,-240.000,54.998,-0.005,0,能量启摆
7.681,236.162,333.600,236.777,-417.000,180.000,-240.000,56.162,-0.006,0,能量启摆
7.701,246.929,681.000,220.935,-1054.200,180.000,-240.000,66.929,-0.003,0,能量启摆
7.721,263.958,924.000,197.314,-1219.800,180.000,-240.000,83.958,0.001,0,能量启摆
7.741,283.975,1056.000,170.112,-1456.800,-264.000,336.000,103.975,0.004,0,能量启摆
7.761,301.025,212.400,148.184,-102.000,-264.000,336.000,121.025,-0.002,0,能量启摆
7.781,294.434,-705.600,158.379,1002.600,-264.000,336.000,114.434,0.001,0,能量启摆
7.801,272.593,-1267.800,185.449,1607.400,-264.000,336.000,92.593,0.006,0,能量启摆
7.821,244.446,-1465.800,220.649,1894.800,180.000,-240.000,64.446,0.008,0,能量启摆
7.841,218.364,-564.000,253.696,751.200,180.000,-240.000,38.364,-0.005,0,能量启摆
7.861,218.057,254.400,253.257,-390.000,180.000,-240.000,38.057,-0.007,0,能量启摆
7.881,228.735,657.600,237.327,-1038.600,180.000,-240.000,48.735,-0.004,0,能量启摆
7.901,245.413,874.200,213.904,-1288.200,180.000,-240.000,65.413,-0.001,0,能量启摆
7.921,264.968,976.800,187.273,-1387.200,180.000,-240.000,84.968,0.001,0,能量启摆
7.941,286.150,1124.400,159.038,-1441.200,-264.000,336.000,106.150,0.005,0,能量启摆
7.961,303.091,168.000,135.945,-96.000,-264.000,336.000,123.091,-0.002,0,能量启摆
7.981,295.950,-702.600,145.569,926.400,-264.000,336.000,115.950,0.001,0,能量启摆
8.000,274.065,-1314.000,172.683,1684.800,-264.000,336.000,94.065,0.007,0,能量启摆
8.020,245.896,-1444.200,207.883,1930.200,180.000,-240.000,65.896,0.007,0,能量启摆
8.040,220.122,-589.200,240.908,911.400,180.000,-240.000,40.122,-0.005,0,能量启摆
8.060,220.649,281.400,240.469,-379.800,180.000,-240.000,40.649,-0.007,0,能量启摆
8.080,231.130,673.200,225.747,-993.000,180.000,-240.000,51.130,-0.004,0,能量启摆
8.100,248.269,938.400,202.324,-1311.600,180.000,-240.000,68.269,-0.000,0,能量启摆
8.120,268.088,1063.200,175.540,-1341.000,180.000,-240.000,88.088,0.003,0,能量启摆
8.140,289.314,1089.600,147.393,-1358.400,-264.000,336.000,109.314,0.005,0,能量启摆
8.160,305.266,-43.200,125.288,-238.200,-264.000,336.000,125.266,-0.002,0,能量启摆
8.180,297.158,-726.000,133.813,985.200,-264.000,336.000,117.158,0.001,0,能量启摆
8.200,275.449,-1299.600,162.708,1631.400,-264.000,336.000,95.449,0.007,0,能量启摆
8.220,247.346,-1482.600,197.952,1779.600,180.000,-240.000,67.346,0.008,0,能量启摆
8.240,222.122,-535.800,230.537,756.600,180.000,-240.000,42.122,-0.005,0,能量启摆
8.260,222.495,264.000,229.438,-386.400,180.000,-240.000,42.495,-0.007,0,能量启摆
8.280,233.196,739.200,213.926,-1030.200,180.000,-240.000,53.196,-0.003,0,能量启摆
8.300,250.752,950.400,190.613,-1315.800,180.000,-240.000,70.752,0.000,0,能量启摆
8.320,271.011,1090.800,163.564,-1315.800,-264.000,336.000,91.011,0.003,0,能量启摆
8.340,287.402,22.800,141.702,-240.600,-264.000,336.000,107.402,-0.003,0,能量启摆
8.360,279.976,-705.000,150.864,1037.400,-264.000,336.000,99.976,-0.000,0,能量启摆
8.380,257.717,-1271.400,179.583,1670.400,180.000,-240.000,77.717,0.005,0,能量启摆
8.400,233.613,-457.800,209.531,609.000,180.000,-240.000,53.613,-0.005,0,能量启摆
8.420,233.811,265.200,208.345,-381.000,180.000,-240.000,53.811,-0.006,0,能量启摆
8.440,245.017,681.000,192.986,-971.400,180.000,-240.000,65.017,-0.003,0,能量启摆
8.460,262.134,874.200,169.343,-1299.000,180.000,-240.000,82.134,0.000,0,能量启摆
8.480,282.129,1027.800,142.976,-1351.200,-264.000,336.000,102.129,0.003,0,能量启摆
8.499,298.147,85.800,121.531,-80.400,-264.000,336.000,118.147,-0.002,0,能量启摆
8.520,290.391,-802.800,131.045,879.600,-264.000,336.000,110.391,0.001,0,能量启摆
8.540,267.737,-1344.600,159.104,1660.800,180.000,-240.000,87.737,0.007,0,能量启摆
8.560,245.215,-454.800,189.163,654.000,180.000,-240.000,65.215,-0.005,0,能量启摆
8.580,245.786,314.400,187.339,-430.200,180.000,-240.000,65.786,-0.005,0,能量启摆
8.600,258.025,736.800,172.068,-1078.800,180.000,-240.000,78.025,-0.002,0,能量启摆
8.620,275.537,870.000,148.469,-1194.600,-264.000,336.000,95.537,0.001,0,能量启摆
8.640,289.951,-73.800,128.342,-107.400,-264.000,336.000,109.951,-0.003,0,能量启摆
8.660,281.338,-700.800,138.032,1035.600,-264.000,336.000,101.338,-0.000,0,能量启摆
8.680,259.211,-1288.200,165.542,1617.600,180.000,-240.000,79.211,0.006,0,能量启摆
8.700,235.569,-493.200,194.128,531.000,180.000,-240.000,55.569,-0.005,0,能量启摆
8.720,237.063,339.600,192.415,-424.800,180.000,-240.000,57.063,-0.006,0,能量启摆
8.740,247.830,696.600,176.660,-961.200,180.000,-240.000,67.830,-0.003,0,能量启摆
8.760,265.122,954.600,152.952,-1321.800,180.000,-240.000,85.122,0.001,0,能量启摆
8.780,285.293,1076.400,127.090,-1316.400,-264.000,336.000,105.293,0.004,0,能量启摆
8.800,301.289,122.400,105.469,-61.200,-264.000,336.000,121.289,-0.002,0,能量启摆
8.820,293.730,-769.800,114.543,881.400,-264.000,336.000,113.730,0.001,0,能量启摆
8.841,270.396,-1399.800,142.603,1706.400,-264.000,336.000,90.396,0.008,0,能量启摆
8.861,241.765,-1461.000,178.154,1877.400,180.000,-240.000,61.765,0.007,0,能量启摆
8.881,216.145,-566.400,210.718,680.400,180.000,-240.000,36.145,-0.005,0,能量启摆
8.901,215.771,254.400,210.784,-282.600,180.000,-240.000,35.771,-0.007,0,能量启摆
8.921,227.373,714.600,196.194,-949.800,180.000,-240.000,47.373,-0.004,0,能量启摆
8.941,244.622,868.800,172.683,-1301.400,180.000,-240.000,64.622,-0.001,0,能量启摆
8.961,264.309,1023.600,146.118,-1338.600,180.000,-240.000,84.309,0.002,0,能量启摆
8.980,285.381,1119.600,118.630,-1362.000,-264.000,336.000,105.381,0.005,0,能量启摆
9.000,302.124,100.800,96.812,-197.400,-264.000,336.000,122.124,-0.002,0,能量启摆
9.020,294.631,-763.200,105.645,979.800,-264.000,336.000,114.631,0.001,0,能量启摆
9.039,271.934,-1337.400,132.913,1602.000,-264.000,336.000,91.934,0.007,0,能量启摆
9.059,243.479,-1492.800,168.157,1816.800,180.000,-240.000,63.479,0.008,0,能量启摆
9.079,218.210,-457.800,200.698,736.200,180.000,-240.000,38.210,-0.006,0,能量启摆
9.099,218.716,285.600,199.951,-363.000,180.000,-240.000,38.716,-0.007,0,能量启摆
9.119,230.076,683.400,184.768,-1051.200,180.000,-240.000,50.076,-0.004,0,能量启摆
9.139,247.214,915.600,161.411,-1236.000,180.000,-240.000,67.214,-0.000,0,能量启摆
9.159,267.034,1057.200,134.670,-1390.800,180.000,-240.000,87.034,0.003,0,能量启摆
9.179,288.303,1114.800,107.117,-1409.400,-264.000,336.000,108.303,0.005,0,能量启摆
9.199,304.036,-5.400,86.067,13.800,-264.000,336.000,124.036,-0.002,0,能量启摆
9.219,295.928,-742.200,96.504,936.600,-264.000,336.000,115.928,0.001,0,能量启摆
9.239,273.494,-1321.800,123.860,1654.800,-264.000,336.000,93.494,0.007,0,能量启摆
9.260,245.039,-1470.000,159.565,1908.000,180.000,-240.000,65.039,0.008,0,能量启摆
9.280,219.331,-573.600,191.865,664.800,180.000,-240.000,39.331,-0.005,0,能量启摆
9.300,219.814,318.600,190.239,-415.800,180.000,-240.000,39.814,-0.007,0,能量启摆
9.320,230.515,669.600,175.364,-1005.000,180.000,-240.000,50.515,-0.004,0,能量启摆
9.340,247.566,921.600,151.677,-1268.400,180.000,-240.000,67.566,-0.000,0,能量启摆
9.360,267.297,1025.400,125.947,-1390.200,180.000,-240.000,87.297,0.002,0,能量启摆
9.380,288.589,1114.800,98.086,-1429.800,-264.000,336.000,108.589,0.005,0,能量启摆
9.400,304.673,-18.600,75.234,-160.200,-264.000,336.000,124.673,-0.002,0,能量启摆
9.420,296.719,-732.600,83.804,880.800,-264.000,336.000,116.719,0.001,0,能量启摆
9.440,274.658,-1318.800,111.379,1655.400,-264.000,336.000,94.658,0.007,0,能量启摆
9.460,246.379,-1450.800,146.997,1910.400,180.000,-240.000,66.379,0.007,0,能量启摆
9.480,221.089,-533.400,179.912,698.400,180.000,-240.000,41.089,-0.005,0,能量启摆
9.500,222.012,330.600,179.758,-368.400,180.000,-240.000,42.012,-0.006,0,能量启摆
9.519,232.954,714.000,163.850,-933.000,180.000,-240.000,52.954,-0.003,0,能量启摆
9.540,250.400,949.800,140.427,-1322.400,180.000,-240.000,70.400,0.000,0,能量启摆
9.559,270.461,1069.200,114.148,-1372.200,-264.000,336.000,90.461,0.003,0,能量启摆
9.579,286.985,58.200,92.922,-90.600,-264.000,336.000,106.985,-0.003,0,能量启摆
9.599,279.624,-717.600,102.217,953.400,-264.000,336.000,99.624,-0.000,0,能量启摆
9.620,256.794,-1342.800,131.045,1620.000,180.000,-240.000,76.794,0.006,0,能量启摆
9.640,233.679,-379.800,160.686,549.600,180.000,-240.000,53.679,-0.006,0,能量启摆
9.660,234.866,387.000,157.896,-494.400,180.000,-240.000,54.866,-0.006,0,能量启摆
9.680,246.489,705.000,142.910,-1014.000,180.000,-240.000,66.489,-0.003,0,能量启摆
9.700,263.826,915.000,119.773,-1285.800,180.000,-240.000,83.826,0.001,0,能量启摆
9.720,283.887,1060.200,93.516,-1377.600,-264.000,336.000,103.887,0.004,0,能量启摆
9.740,300.168,120.600,72.092,-58.800,-264.000,336.000,120.168,-0.002,0,能量启摆
9.760,292.983,-747.000,81.628,949.800,-264.000,336.000,112.983,0.001,0,能量启摆
9.780,270.066,-1342.800,108.655,1620.600,-264.000,336.000,90.066,0.007,0,能量启摆
9.800,241.941,-1482.000,144.097,1923.600,180.000,-240.000,61.941,0.008,0,能量启摆
9.820,216.738,-492.600,175.715,661.200,180.000,-240.000,36.738,-0.006,0,能量启摆
9.840,216.782,284.400,173.738,-423.600,180.000,-240.000,36.782,-0.007,0,能量启摆
9.860,227.769,649.800,159.719,-964.200,180.000,-240.000,47.769,-0.004,0,能量启摆
9.880,244.424,863.400,136.692,-1293.600,180.000,-240.000,64.424,-0.001,0,能量启摆
9.900,263.606,979.200,110.896,-1374.000,180.000,-240.000,83.606,0.001,0,能量启摆
9.920,284.546,1096.200,83.035,-1372.200,-264.000,336.000,104.546,0.004,0,能量启摆
9.940,301.465,253.800,60.601,-174.000,-264.000,336.000,121.465,-0.002,0,能量启摆
9.960,295.994,-614.400,68.818,937.200,-264.000,336.000,115.994,0.000,0,能量启摆
9.980,275.208,-1250.400,95.955,1610.400,-264.000,336.000,95.208,0.006,0,能量启摆
9.999,247.478,-1447.800,130.693,1794.600,180.000,-240.000,67.478,0.007,0,能量启摆
10.019,222.825,-576.600,163.015,651.600,180.000,-240.000,42.825,-0.005,0,能量启摆
10.039,222.847,209.400,163.037,-317.400,180.000,-240.000,42.847,-0.007,0,能量启摆
10.059,231.570,637.800,147.810,-938.400,180.000,-240.000,51.570,-0.004,0,能量启摆
10.079,248.401,912.000,125.244,-1228.200,180.000,-240.000,68.401,-0.000,0,能量启摆
10.099,268.220,1065.600,99.141,-1335.600,180.000,-240.000,88.220,0.003,0,能量启摆
10.120,289.490,1086.000,71.345,-1394.400,-264.000,336.000,109.490,0.005,0,能量启摆
10.140,305.508,16.200,49.922,-62.400,-264.000,336.000,125.508,-0.002,0,能量启摆
10.160,298.740,-605.400,59.084,931.200,-264.000,336.000,118.740,0.000,0,能量启摆
10.180,278.943,-1207.200,86.375,1628.400,-264.000,336.000,98.943,0.006,0,能量启摆
10.200,251.455,-1502.400,121.882,1812.000,180.000,-240.000,71.455,0.009,0,能量启摆
10.220,226.494,-558.000,154.600,800.400,180.000,-240.000,46.494,-0.005,0,能量启摆
10.240,225.857,226.200,154.138,-351.000,180.000,-240.000,45.857,-0.007,0,能量启摆
10.260,235.063,702.000,139.724,-1087.800,180.000,-240.000,55.063,-0.003,0,能量启摆
10.280,252.070,990.600,116.565,-1174.800,180.000,-240.000,72.070,0.001,0,能量启摆
10.300,272.307,1098.000,89.912,-1420.800,-264.000,336.000,92.307,0.004,0,能量启摆
10.320,288.589,15.000,67.961,-156.600,-264.000,336.000,108.589,-0.003,0,能量启摆
10.340,281.382,-633.000,76.750,951.600,-264.000,336.000,101.382,-0.001,0,能量启摆
10.360,260.024,-1236.600,103.865,1503.000,180.000,-240.000,80.024,0.005,0,能量启摆
10.380,236.997,-504.600,132.539,593.400,180.000,-240.000,56.997,-0.005,0,能量启摆
10.400,238.623,327.000,131.396,-360.000,180.000,-240.000,58.623,-0.006,0,能量启摆
10.420,248.862,688.800,115.620,-972.600,180.000,-240.000,68.862,-0.003,0,能量启摆
10.440,266.287,941.400,92.417,-1286.400,180.000,-240.000,86.287,0.001,0,能量启摆
10.460,286.545,1106.400,66.006,-1383.000,-264.000,336.000,106.545,0.005,0,能量启摆
10.480,302.783,99.600,44.604,-126.600,-264.000,336.000,122.783,-0.002,0,能量启摆
10.500,295.642,-728.400,53.679,933.000,-264.000,336.000,115.642,0.001,0,能量启摆
10.520,273.647,-1266.000,80.925,1602.600,-264.000,336.000,93.647,0.006,0,能量启摆
