时间(s),摆角(°),摆速(°/s),飞轮角(°),飞轮速(°/s),M1(RPM),M2(RPM),误差(°),策略
13.059,179.539,0.000,235.701,0.000,0.163,-3.250,0.461,纯LQR平衡
13.079,179.539,0.000,235.657,-5.400,0.163,-2.267,0.461,纯LQR平衡
13.099,179.539,0.000,235.371,-22.800,0.163,0.902,0.461,纯LQR平衡
13.119,179.539,4.800,234.448,-80.400,-0.697,11.393,0.461,纯LQR平衡
13.139,179.539,5.400,232.273,-129.000,-0.805,20.263,0.461,纯LQR平衡
13.159,179.539,0.000,230.383,-67.800,0.163,9.157,0.461,纯LQR平衡
13.179,179.517,-4.800,229.065,-74.400,1.031,10.376,0.483,纯LQR平衡
13.199,179.517,0.000,227.285,-92.400,0.171,13.674,0.483,纯LQR平衡
13.219,179.539,0.000,225.593,-81.000,0.163,11.624,0.461,纯LQR平衡
13.239,179.517,0.000,223.835,-86.400,0.171,12.630,0.483,纯LQR平衡
13.259,179.517,0.000,222.209,-59.400,0.171,7.741,0.483,纯LQR平衡
13.279,179.517,-4.800,221.023,-44.400,1.031,5.029,0.483,纯LQR平衡
13.299,179.517,-4.800,219.814,-54.600,1.031,6.901,0.483,纯LQR平衡
13.319,179.517,0.000,218.408,-79.800,0.171,11.505,0.483,纯LQR平衡
13.339,179.517,0.000,216.519,-95.400,0.171,14.369,0.483,纯LQR平衡
13.359,179.517,0.000,215.112,-43.200,0.171,4.892,0.483,纯LQR平衡
13.380,179.517,0.000,214.189,-62.400,0.171,8.398,0.483,纯LQR平衡
13.400,179.517,0.000,213.179,-48.600,0.171,5.901,0.483,纯LQR平衡
13.420,179.517,0.000,212.256,-51.000,0.171,6.351,0.483,纯LQR平衡
13.440,179.517,0.000,211.487,-31.800,0.171,2.869,0.483,纯LQR平衡
13.460,179.517,0.000,210.630,-42.000,0.171,4.736,0.483,纯LQR平衡
13.480,179.517,0.000,209.751,-43.200,0.171,4.966,0.483,纯LQR平衡
13.500,179.517,0.000,208.960,-40.800,0.171,4.541,0.483,纯LQR平衡
13.519,179.517,0.000,207.905,-51.600,0.171,6.520,0.483,纯LQR平衡
13.539,179.517,0.000,207.180,-23.400,0.171,1.400,0.483,纯LQR平衡
13.559,179.517,5.400,206.807,-17.400,-0.797,0.314,0.483,纯LQR平衡
13.579,179.517,0.000,206.411,-18.600,0.171,0.537,0.483,纯LQR平衡
13.599,179.517,0.000,206.038,-7.800,0.171,-1.422,0.483,纯LQR平衡
13.619,179.517,0.000,205.598,-28.200,0.171,2.295,0.483,纯LQR平衡
13.639,179.517,0.000,204.939,-24.600,0.171,1.649,0.483,纯LQR平衡
13.659,179.517,-0.600,204.412,-23.400,0.278,1.438,0.483,纯LQR平衡
13.679,179.517,0.000,203.994,-13.200,0.171,-0.412,0.483,纯LQR平衡
13.699,179.517,0.000,203.577,-17.400,0.171,0.358,0.483,纯LQR平衡
13.719,179.517,0.000,203.335,0.000,0.171,-2.804,0.483,纯LQR平衡
13.739,179.517,0.000,203.313,0.000,0.171,-2.803,0.483,纯LQR平衡
13.759,179.517,0.000,203.269,-1.200,0.171,-2.584,0.483,纯LQR平衡
13.779,179.517,0.000,203.137,-10.800,0.171,-0.836,0.483,纯LQR平衡
13.799,179.539,0.000,202.786,-35.400,0.163,3.643,0.461,纯LQR平衡
13.819,179.539,0.000,201.643,-42.000,0.163,4.860,0.461,纯LQR平衡
13.839,179.539,5.400,201.138,-12.000,-0.805,-0.590,0.461,纯LQR平衡
13.868,179.539,0.000,200.874,-5.400,0.163,-1.787,0.461,纯LQR平衡
13.883,179.539,0.000,200.742,-10.200,0.163,-0.912,0.461,纯LQR平衡
13.899,179.539,0.000,200.632,-10.200,0.163,-0.911,0.461,纯LQR平衡
13.919,179.539,0.000,200.588,0.000,0.163,-2.766,0.461,纯LQR平衡
13.939,179.539,0.000,200.522,-0.600,0.163,-2.656,0.461,纯LQR平衡
13.959,179.539,0.000,200.413,0.000,0.163,-2.763,0.461,纯LQR平衡
13.979,179.539,0.000,200.171,-17.400,0.163,0.405,0.461,纯LQR平衡
13.999,179.561,0.000,199.402,-50.400,0.155,6.419,0.439,纯LQR平衡
14.019,179.539,4.800,198.984,0.000,-0.697,-2.744,0.461,纯LQR平衡
14.039,179.539,0.000,198.984,0.000,0.163,-2.744,0.461,纯LQR平衡
14.059,179.539,0.000,198.962,-10.200,0.163,-0.888,0.461,纯LQR平衡
14.079,179.561,0.000,198.962,0.000,0.155,-2.743,0.439,纯LQR平衡
14.099,179.539,0.000,198.940,-1.200,0.163,-2.525,0.461,纯LQR平衡
14.119,179.539,0.000,198.853,-5.400,0.163,-1.760,0.461,纯LQR平衡
14.139,179.539,0.000,198.699,-15.600,0.163,0.098,0.461,纯LQR平衡
14.159,179.539,0.000,198.391,-13.800,0.163,-0.225,0.461,纯LQR平衡
14.179,179.561,0.000,197.688,-51.600,0.155,6.661,0.439,纯LQR平衡
14.199,179.539,0.000,197.271,-0.600,0.163,-2.611,0.461,纯LQR平衡
14.219,179.539,0.000,197.205,-0.600,0.163,-2.610,0.461,纯LQR平衡
14.240,179.539,1.200,197.095,-6.000,-0.052,-1.626,0.461,纯LQR平衡
14.260,179.539,4.200,197.007,0.000,-0.590,-2.716,0.461,纯LQR平衡
14.280,179.539,0.000,196.985,0.000,0.163,-2.716,0.461,纯LQR平衡
14.300,179.539,4.800,196.963,0.000,-0.697,-2.716,0.461,纯LQR平衡
14.320,179.539,0.000,196.919,0.000,0.163,-2.715,0.461,纯LQR平衡
14.340,179.539,0.000,196.897,0.000,0.163,-2.715,0.461,纯LQR平衡
14.360,179.539,0.000,196.853,0.000,0.163,-2.714,0.461,纯LQR平衡
14.380,179.539,0.000,196.809,0.000,0.163,-2.714,0.461,纯LQR平衡
14.399,179.561,1.200,196.787,0.000,-0.060,-2.713,0.439,纯LQR平衡
14.419,179.561,5.400,196.765,-5.400,-0.813,-1.731,0.439,纯LQR平衡
14.440,179.561,4.800,196.699,-1.200,-0.705,-2.494,0.439,纯LQR平衡
14.460,179.561,0.000,196.589,-11.400,0.155,-0.637,0.439,纯LQR平衡
14.480,179.561,0.000,195.491,-122.400,0.155,19.570,0.439,纯LQR平衡
14.500,179.539,0.000,194.678,-0.600,0.163,-2.575,0.461,纯LQR平衡
14.519,179.539,0.000,194.678,0.000,0.163,-2.684,0.461,纯LQR平衡
14.539,179.539,0.000,194.612,-5.400,0.163,-1.701,0.461,纯LQR平衡
14.559,179.539,0.000,194.546,0.000,0.163,-2.682,0.461,纯LQR平衡
14.579,179.539,0.000,194.502,0.000,0.163,-2.682,0.461,纯LQR平衡
14.600,179.539,0.000,194.436,-10.800,0.163,-0.716,0.461,纯LQR平衡
14.620,179.539,0.000,194.370,-5.400,0.163,-1.698,0.461,纯LQR平衡
14.640,179.561,0.000,194.304,0.000,0.155,-2.679,0.439,纯LQR平衡
14.660,179.561,0.000,194.282,0.000,0.155,-2.679,0.439,纯LQR平衡
14.680,179.561,4.800,194.238,-5.400,-0.705,-1.696,0.439,纯LQR平衡
14.700,179.561,0.000,194.194,0.000,0.155,-2.678,0.439,纯LQR平衡
14.720,179.561,0.000,194.106,-10.200,0.155,-0.821,0.439,纯LQR平衡
14.740,179.539,-5.400,193.931,-16.200,1.131,0.273,0.461,纯LQR平衡
14.760,179.539,0.000,192.568,-46.200,0.163,5.749,0.461,纯LQR平衡
14.780,179.539,0.000,191.580,-29.400,0.163,2.707,0.461,纯LQR平衡
14.800,179.539,0.000,191.250,-1.800,0.163,-2.310,0.461,纯LQR平衡
14.820,179.539,-5.400,191.096,-0.600,1.131,-2.526,0.461,纯LQR平衡
14.840,179.539,0.000,191.008,0.000,0.163,-2.634,0.461,纯LQR平衡
14.860,179.539,0.000,191.008,0.000,0.163,-2.634,0.461,纯LQR平衡
14.880,179.539,4.800,190.898,-6.000,-0.697,-1.541,0.461,纯LQR平衡
14.900,179.539,-5.400,190.613,-17.400,1.131,0.537,0.461,纯LQR平衡
14.919,179.539,0.000,190.173,-24.000,0.163,1.744,0.461,纯LQR平衡
14.939,179.539,0.000,189.712,-10.800,0.163,-0.651,0.461,纯LQR平衡
14.959,179.539,0.000,189.668,0.000,0.163,-2.615,0.461,纯LQR平衡
14.979,179.539,0.000,189.668,-4.800,0.163,-1.742,0.461,纯LQR平衡
14.999,179.539,0.000,189.668,0.000,0.163,-2.615,0.461,纯LQR平衡
15.019,179.561,0.000,189.668,0.000,0.155,-2.615,0.439,纯LQR平衡
15.039,179.539,0.000,189.668,0.000,0.163,-2.615,0.461,纯LQR平衡
15.059,179.539,0.000,189.668,0.000,0.163,-2.615,0.461,纯LQR平衡
15.079,179.539,0.000,189.668,0.000,0.163,-2.615,0.461,纯LQR平衡
15.099,179.539,4.800,189.668,0.000,-0.697,-2.615,0.461,纯LQR平衡
15.119,179.517,-4.800,189.668,0.000,1.031,-2.615,0.483,纯LQR平衡
15.139,179.539,0.000,189.668,0.000,0.163,-2.615,0.461,纯LQR平衡
15.159,179.517,0.000,189.690,0.000,0.171,-2.615,0.483,纯LQR平衡
15.179,179.517,0.000,189.690,0.000,0.171,-2.615,0.483,纯LQR平衡
15.200,179.517,0.000,189.690,0.000,0.171,-2.615,0.483,纯LQR平衡
15.219,179.517,0.000,189.712,0.000,0.171,-2.616,0.483,纯LQR平衡
15.239,179.517,0.000,189.734,0.000,0.171,-2.616,0.483,纯LQR平衡
15.259,179.517,5.400,189.756,0.000,-0.797,-2.616,0.483,纯LQR平衡
15.280,179.517,0.000,189.800,10.800,0.171,-4.582,0.483,纯LQR平衡
15.299,179.517,0.000,189.888,5.400,0.171,-3.600,0.483,纯LQR平衡
15.319,179.517,0.000,190.129,11.400,0.171,-4.695,0.483,纯LQR平衡
15.339,179.517,0.000,190.767,40.800,0.171,-10.052,0.483,纯LQR平衡
15.359,179.517,0.000,191.667,45.600,0.171,-10.938,0.483,纯LQR平衡
15.379,179.517,0.000,192.700,60.000,0.171,-13.571,0.483,纯LQR平衡
15.399,179.517,0.000,193.953,69.000,0.171,-15.226,0.483,纯LQR平衡
15.419,179.517,0.000,195.425,69.600,0.171,-15.355,0.483,纯LQR平衡
15.439,179.517,0.000,196.216,23.400,0.171,-6.962,0.483,纯LQR平衡
15.460,179.517,0.000,196.985,48.600,0.171,-11.557,0.483,纯LQR平衡
15.480,179.517,0.000,197.908,35.400,0.171,-9.168,0.483,纯LQR平衡
15.499,179.517,0.000,198.391,24.600,0.171,-7.210,0.483,纯LQR平衡
15.520,179.517,-4.800,199.204,57.600,1.031,-13.224,0.483,纯LQR平衡
15.540,179.539,0.000,200.435,64.800,0.163,-14.551,0.461,纯LQR平衡
15.560,179.539,5.400,201.401,46.200,-0.805,-11.181,0.461,纯LQR平衡
15.580,179.539,0.000,202.214,39.600,0.163,-9.992,0.461,纯LQR平衡
15.599,179.539,0.000,202.764,22.800,0.163,-6.943,0.461,纯LQR平衡
15.619,179.539,0.000,203.467,46.800,0.163,-11.319,0.461,纯LQR平衡
15.639,179.539,0.000,204.390,29.400,0.163,-8.166,0.461,纯LQR平衡
15.659,179.539,-4.800,204.697,1.200,1.023,-3.041,0.461,纯LQR平衡
15.679,179.539,0.000,204.851,17.400,0.163,-5.990,0.461,纯LQR平衡
15.699,179.539,0.000,205.378,36.000,0.163,-9.380,0.461,纯LQR平衡
15.719,179.539,0.000,206.104,33.600,0.163,-8.954,0.461,纯LQR平衡
15.739,179.539,0.000,206.631,23.400,0.163,-7.106,0.461,纯LQR平衡
15.760,179.539,0.000,207.136,23.400,0.163,-7.113,0.461,纯LQR平衡
15.780,179.539,0.000,207.620,28.800,0.163,-8.102,0.461,纯LQR平衡
15.799,179.539,5.400,208.125,28.200,-0.805,-7.999,0.461,纯LQR平衡
15.819,179.539,0.000,208.586,29.400,0.163,-8.224,0.461,纯LQR平衡
15.839,179.539,0.000,209.202,24.600,0.163,-7.359,0.461,纯LQR平衡
15.859,179.539,0.000,209.861,28.800,0.163,-8.133,0.461,纯LQR平衡
15.879,179.539,0.000,210.146,5.400,0.163,-3.880,0.461,纯LQR平衡
15.899,179.539,0.000,210.168,0.000,0.163,-2.898,0.461,纯LQR平衡
15.919,179.539,0.000,210.190,0.000,0.163,-2.898,0.461,纯LQR平衡
15.940,179.539,0.000,210.190,0.000,0.163,-2.898,0.461,纯LQR平衡
15.959,179.539,0.000,210.256,0.000,0.163,-2.899,0.461,纯LQR平衡
15.979,179.539,0.000,210.344,4.800,0.163,-3.773,0.461,纯LQR平衡
15.999,179.539,-4.800,210.366,0.000,1.023,-2.901,0.461,纯LQR平衡
16.019,179.539,0.000,210.388,5.400,0.163,-3.883,0.461,纯LQR平衡
16.040,179.561,0.000,210.586,12.600,0.155,-5.196,0.439,纯LQR平衡
16.060,179.539,-5.400,212.124,71.400,1.131,-15.913,0.461,纯LQR平衡
16.080,179.561,5.400,212.651,0.000,-0.813,-2.932,0.439,纯LQR平衡
16.100,179.561,0.000,212.717,0.000,0.155,-2.933,0.439,纯LQR平衡
16.120,179.561,0.000,212.717,0.000,0.155,-2.933,0.439,纯LQR平衡
16.140,179.539,0.000,212.695,0.000,0.163,-2.933,0.461,纯LQR平衡
16.160,179.561,0.000,212.695,0.000,0.155,-2.933,0.439,纯LQR平衡
16.180,179.539,0.000,212.717,0.000,0.163,-2.933,0.461,纯LQR平衡
16.200,179.539,0.000,212.783,0.000,0.163,-2.934,0.461,纯LQR平衡
16.220,179.561,0.000,212.805,0.000,0.155,-2.934,0.439,纯LQR平衡
16.240,179.561,0.000,212.827,0.000,0.155,-2.934,0.439,纯LQR平衡
16.260,179.561,0.000,212.849,0.000,0.155,-2.935,0.439,纯LQR平衡
16.280,179.561,0.000,212.893,0.000,0.155,-2.935,0.439,纯LQR平衡
16.300,179.539,0.000,212.959,0.600,0.163,-3.045,0.461,纯LQR平衡
16.320,179.561,4.800,213.003,0.000,-0.705,-2.937,0.439,纯LQR平衡
16.340,179.561,0.000,213.003,0.000,0.155,-2.937,0.439,纯LQR平衡
16.360,179.539,0.000,213.003,4.800,0.163,-3.810,0.461,纯LQR平衡
16.380,179.539,0.000,213.025,0.000,0.163,-2.937,0.461,纯LQR平衡
16.399,179.539,0.000,213.091,0.000,0.163,-2.938,0.461,纯LQR平衡
16.419,179.539,4.800,213.179,0.000,-0.697,-2.939,0.461,纯LQR平衡
16.439,179.539,0.000,213.223,4.800,0.163,-3.813,0.461,纯LQR平衡
16.459,179.539,0.000,213.245,0.000,0.163,-2.940,0.461,纯LQR平衡
16.479,179.561,0.000,213.311,5.400,0.155,-3.923,0.439,纯LQR平衡
16.499,179.561,0.000,213.486,22.800,0.155,-7.091,0.439,纯LQR平衡
16.519,179.539,0.000,214.849,33.600,0.163,-9.074,0.461,纯LQR平衡
16.539,179.539,0.000,214.937,0.000,0.163,-2.964,0.461,纯LQR平衡
16.559,179.539,-4.800,214.958,0.000,1.023,-2.964,0.461,纯LQR平衡
16.579,179.539,0.000,214.915,-5.400,0.163,-1.981,0.461,纯LQR平衡
16.600,179.561,0.000,214.805,-4.800,0.155,-2.089,0.439,纯LQR平衡
16.619,179.539,0.000,214.871,5.400,0.163,-3.945,0.461,纯LQR平衡
16.639,179.561,0.000,214.915,0.000,0.155,-2.963,0.439,纯LQR平衡
16.659,179.539,0.000,214.958,-4.800,0.163,-2.091,0.461,纯LQR平衡
16.679,179.539,0.000,214.937,4.800,0.163,-3.837,0.461,纯LQR平衡
16.699,179.539,0.000,214.893,-5.400,0.163,-1.981,0.461,纯LQR平衡
16.719,179.561,0.000,214.937,10.200,0.155,-4.819,0.439,纯LQR平衡
16.739,179.561,0.000,214.980,10.200,0.155,-4.820,0.439,纯LQR平衡
16.759,179.539,0.000,215.002,0.000,0.163,-2.964,0.461,纯LQR平衡
16.779,179.539,0.000,214.980,0.000,0.163,-2.964,0.461,纯LQR平衡
16.799,179.539,0.000,214.871,-0.600,0.163,-2.854,0.461,纯LQR平衡
16.819,179.517,0.000,214.585,-27.600,0.171,2.062,0.483,纯LQR平衡
16.839,179.517,0.000,214.189,-22.800,0.171,1.194,0.483,纯LQR平衡
16.859,179.517,0.000,213.069,-165.600,0.171,27.186,0.483,纯LQR平衡
16.879,179.517,0.000,210.300,-133.800,0.171,21.440,0.483,纯LQR平衡
16.899,179.495,0.000,206.917,-190.800,0.178,31.855,0.505,纯LQR平衡
16.919,179.495,0.000,203.269,-135.000,0.178,21.755,0.505,纯LQR平衡
16.939,179.473,0.000,200.720,-118.200,0.186,18.734,0.527,纯LQR平衡
16.959,179.495,0.000,198.940,-58.800,0.178,7.953,0.505,纯LQR平衡
16.979,179.495,0.000,197.930,-43.200,0.178,5.129,0.505,纯LQR平衡
16.999,179.495,4.800,196.897,-41.400,-0.682,4.816,0.505,纯LQR平衡
17.019,179.495,0.000,195.908,-59.400,0.178,8.104,0.505,纯LQR平衡
17.039,179.495,0.000,194.810,-62.400,0.178,8.665,0.505,纯LQR平衡
17.059,179.517,0.000,193.887,-51.600,0.171,6.713,0.483,纯LQR平衡
17.079,179.517,0.000,193.228,-18.000,0.171,0.610,0.483,纯LQR平衡
17.099,179.517,0.000,192.810,-34.200,0.171,3.563,0.483,纯LQR平衡
17.119,179.517,0.000,192.371,-17.400,0.171,0.513,0.483,纯LQR平衡
17.139,179.517,0.000,191.953,-22.800,0.171,1.501,0.483,纯LQR平衡
17.159,179.517,0.000,191.096,-42.600,0.171,5.114,0.483,纯LQR平衡
17.179,179.517,0.000,190.063,-36.600,0.171,4.037,0.483,纯LQR平衡
17.199,179.517,0.000,189.360,-24.000,0.171,1.755,0.483,纯LQR平衡
17.219,179.517,0.600,189.053,-22.800,0.063,1.541,0.483,纯LQR平衡
17.239,179.517,0.000,188.855,-4.800,0.171,-1.731,0.483,纯LQR平衡
17.259,179.517,0.000,188.745,-5.400,0.171,-1.620,0.483,纯LQR平衡
17.279,179.517,0.000,188.328,-40.800,0.171,4.825,0.483,纯LQR平衡
17.299,179.517,0.000,186.943,-30.600,0.171,2.989,0.483,纯LQR平衡
17.320,179.517,0.000,186.438,-28.200,0.171,2.559,0.483,纯LQR平衡
17.340,179.517,0.000,185.999,-6.000,0.171,-1.473,0.483,纯LQR平衡
17.360,179.517,0.000,185.977,0.000,0.171,-2.564,0.483,纯LQR平衡
17.380,179.517,0.000,186.108,27.600,0.171,-7.587,0.483,纯LQR平衡
17.400,179.517,0.000,187.031,87.600,0.171,-18.514,0.483,纯LQR平衡
17.420,179.517,0.000,189.031,129.600,0.171,-26.182,0.483,纯LQR平衡
17.439,179.517,0.000,191.492,121.200,0.171,-24.687,0.483,纯LQR平衡
17.459,179.517,0.000,193.799,115.800,0.171,-23.737,0.483,纯LQR平衡
17.479,179.517,0.000,195.886,110.400,0.171,-22.783,0.483,纯LQR平衡
17.499,179.517,0.000,197.644,69.000,0.171,-15.277,0.483,纯LQR平衡
17.519,179.517,0.000,198.743,36.600,0.171,-9.398,0.483,纯LQR平衡
17.539,179.517,0.000,199.885,80.400,0.171,-17.381,0.483,纯LQR平衡
17.559,179.517,0.000,201.313,70.200,0.171,-15.546,0.483,纯LQR平衡
17.579,179.517,0.000,202.500,55.200,0.171,-12.833,0.483,纯LQR平衡
17.600,179.517,0.000,203.313,30.600,0.171,-8.370,0.483,纯LQR平衡
17.619,179.517,0.000,204.148,48.000,0.171,-11.546,0.483,纯LQR平衡
17.639,179.517,5.400,204.741,6.000,-0.797,-3.914,0.483,纯LQR平衡
17.659,179.517,0.000,204.939,16.200,0.171,-5.773,0.483,纯LQR平衡
17.679,179.517,-5.400,205.071,0.000,1.138,-2.828,0.483,纯LQR平衡
17.699,179.539,0.000,205.071,0.000,0.163,-2.828,0.461,纯LQR平衡
17.719,179.517,0.000,204.939,-10.800,0.171,-0.861,0.483,纯LQR平衡
17.739,179.517,0.000,204.434,-43.800,0.171,5.149,0.483,纯LQR平衡
17.759,179.517,-5.400,202.500,-135.600,1.138,21.874,0.483,纯LQR平衡
17.780,179.517,0.000,199.446,-129.000,0.171,20.716,0.483,纯LQR平衡
17.799,179.517,0.000,197.271,-87.600,0.171,13.215,0.483,纯LQR平衡
17.820,179.517,4.800,195.688,-85.800,-0.690,12.909,0.483,纯LQR平衡
17.840,179.517,0.000,193.381,-138.600,0.171,22.546,0.483,纯LQR平衡
17.860,179.517,0.000,190.283,-159.000,0.171,26.300,0.483,纯LQR平衡
17.880,179.517,0.000,187.712,-110.400,0.171,17.494,0.483,纯LQR平衡
17.900,179.517,0.000,185.647,-110.400,0.171,17.523,0.483,纯LQR平衡
17.919,179.495,0.000,183.230,-129.600,0.178,21.049,0.505,纯LQR平衡
17.939,179.495,0.000,181.055,-81.000,0.178,12.238,0.505,纯LQR平衡
17.959,179.495,0.000,179.758,-70.200,0.178,10.291,0.505,纯LQR平衡
17.979,179.495,0.000,178.528,-72.600,0.178,10.745,0.505,纯LQR平衡
17.999,179.495,0.000,177.034,-81.600,0.178,12.403,0.505,纯LQR平衡
18.019,179.517,0.000,175.562,-50.400,0.171,6.747,0.483,纯LQR平衡
18.039,179.583,0.600,174.771,-28.800,0.040,2.829,0.417,纯LQR平衡
18.059,179.604,0.000,174.243,-23.400,0.140,1.854,0.396,纯LQR平衡
18.079,179.583,0.000,173.870,-16.200,0.147,0.550,0.417,纯LQR平衡
18.100,179.561,0.000,173.804,0.000,0.155,-2.396,0.439,纯LQR平衡
18.119,179.561,0.000,173.826,0.000,0.155,-2.397,0.439,纯LQR平衡
18.140,179.561,0.000,173.804,0.000,0.155,-2.396,0.439,纯LQR平衡
18.160,179.561,-5.400,173.760,-4.800,1.123,-1.523,0.439,纯LQR平衡
18.180,179.561,0.000,173.650,-10.800,0.155,-0.430,0.439,纯LQR平衡
18.200,179.561,-4.800,173.540,-5.400,1.015,-1.410,0.439,纯LQR平衡
18.220,179.561,0.000,173.408,-10.800,0.155,-0.426,0.439,纯LQR平衡
18.240,179.561,0.000,172.749,-75.600,0.155,11.370,0.439,纯LQR平衡
18.260,179.583,0.000,171.958,-10.800,0.147,-0.406,0.417,纯LQR平衡
18.280,179.583,0.000,171.958,0.000,0.147,-2.371,0.417,纯LQR平衡
18.300,179.583,0.000,171.936,0.000,0.147,-2.371,0.417,纯LQR平衡
18.320,179.583,0.000,171.936,0.000,0.147,-2.371,0.417,纯LQR平衡
18.340,179.583,-4.800,171.892,-5.400,1.008,-1.388,0.417,纯LQR平衡
18.360,179.583,0.000,171.738,-22.200,0.147,1.670,0.417,纯LQR平衡
18.379,179.604,0.000,171.189,-37.200,0.140,4.407,0.396,纯LQR平衡
18.399,179.604,0.000,170.376,-16.200,0.140,0.598,0.396,纯LQR平衡
18.419,179.604,0.000,170.178,-16.800,0.140,0.710,0.396,纯LQR平衡
18.439,179.604,0.000,169.937,-22.200,0.140,1.695,0.396,纯LQR平衡
18.459,179.583,0.000,169.651,-7.200,0.147,-1.029,0.417,纯LQR平衡
18.479,179.583,0.000,169.058,-36.000,0.147,4.218,0.417,纯LQR平衡
18.499,179.583,0.000,168.267,-18.000,0.147,0.954,0.417,纯LQR平衡
18.519,179.583,0.000,168.025,-10.800,0.147,-0.352,0.417,纯LQR平衡
18.539,179.583,0.000,167.915,-5.400,0.147,-1.333,0.417,纯LQR平衡
18.559,179.583,0.000,167.827,-0.600,0.147,-2.205,0.417,纯LQR平衡
18.579,179.583,0.000,167.607,-18.000,0.147,0.963,0.417,纯LQR平衡
18.599,179.583,0.000,166.860,-58.200,0.147,8.286,0.417,纯LQR平衡
18.619,179.583,0.000,166.245,-1.800,0.147,-1.965,0.417,纯LQR平衡
18.639,179.583,0.000,165.981,-22.800,0.147,1.859,0.417,纯LQR平衡
18.659,179.583,5.400,165.696,-10.800,-0.820,-0.320,0.417,纯LQR平衡
18.679,179.561,0.000,165.608,0.000,0.155,-2.283,0.439,纯LQR平衡
18.699,179.561,0.000,165.564,0.000,0.155,-2.283,0.439,纯LQR平衡
18.719,179.561,0.000,165.432,-0.600,0.155,-2.172,0.439,纯LQR平衡
18.739,179.561,0.000,165.190,-17.400,0.155,0.888,0.439,纯LQR平衡
18.759,179.561,0.000,164.597,-57.600,0.155,8.208,0.439,纯LQR平衡
18.779,179.561,0.000,164.004,-16.200,0.155,0.686,0.439,纯LQR平衡
18.799,179.539,0.000,163.982,0.000,0.163,-2.261,0.461,纯LQR平衡
18.819,179.517,0.000,163.982,0.000,0.171,-2.261,0.483,纯LQR平衡
18.839,179.495,0.000,163.960,0.000,0.178,-2.261,0.505,纯LQR平衡
18.859,179.495,-5.400,163.916,0.000,1.146,-2.260,0.505,纯LQR平衡
18.879,179.495,0.000,163.718,-17.400,0.178,0.908,0.505,纯LQR平衡
18.899,179.495,0.000,163.125,-60.600,0.178,8.774,0.505,纯LQR平衡
18.919,179.495,4.800,161.982,-30.000,-0.682,3.224,0.505,纯LQR平衡
18.940,179.495,0.000,161.213,-57.000,0.178,8.146,0.505,纯LQR平衡
18.959,179.517,0.000,159.983,-54.600,0.171,7.726,0.483,纯LQR平衡
18.979,179.517,0.000,159.060,-31.800,0.171,3.592,0.483,纯LQR平衡
18.999,179.517,0.000,158.555,-11.400,0.171,-0.112,0.483,纯LQR平衡
19.019,179.539,0.000,158.115,-25.200,0.163,2.404,0.461,纯LQR平衡
19.039,179.539,0.000,157.478,-34.200,0.163,4.050,0.461,纯LQR平衡
19.060,179.517,0.000,157.083,-16.800,0.171,0.890,0.483,纯LQR平衡
19.080,179.517,0.000,156.885,-6.000,0.171,-1.072,0.483,纯LQR平衡
19.100,179.517,0.000,156.775,-5.400,0.171,-1.179,0.483,纯LQR平衡
19.120,179.517,0.000,156.753,-4.800,0.171,-1.288,0.483,纯LQR平衡
19.140,179.517,0.000,156.687,-0.600,0.171,-2.051,0.483,纯LQR平衡
19.160,179.517,0.000,156.577,-5.400,0.171,-1.177,0.483,纯LQR平衡
19.180,179.517,0.000,156.423,-10.800,0.171,-0.192,0.483,纯LQR平衡
19.200,179.517,4.800,156.335,0.000,-0.690,-2.156,0.483,纯LQR平衡
19.219,179.495,0.000,156.226,-6.000,0.178,-1.063,0.505,纯LQR平衡
19.239,179.517,0.000,155.566,-70.800,0.171,10.734,0.483,纯LQR平衡
19.259,179.517,0.000,154.863,-4.800,0.171,-1.262,0.483,纯LQR平衡
19.279,179.517,0.000,154.731,-6.000,0.171,-1.042,0.483,纯LQR平衡
19.299,179.517,4.800,154.578,-5.400,-0.690,-1.149,0.483,纯LQR平衡
19.319,179.517,0.000,154.468,-10.200,0.171,-0.274,0.483,纯LQR平衡
19.339,179.517,0.000,154.468,0.000,0.171,-2.130,0.483,纯LQR平衡
19.359,179.517,0.000,154.446,-4.800,0.171,-1.256,0.483,纯LQR平衡
19.379,179.517,0.000,154.402,0.000,0.171,-2.129,0.483,纯LQR平衡
19.399,179.517,0.000,154.358,0.000,0.171,-2.128,0.483,纯LQR平衡
19.419,179.517,0.000,154.358,0.000,0.171,-2.128,0.483,纯LQR平衡
19.439,179.495,0.000,154.292,-5.400,0.178,-1.145,0.505,纯LQR平衡
19.459,179.517,0.000,154.138,-1.200,0.171,-1.907,0.483,纯LQR平衡
19.480,179.517,0.000,154.006,-4.800,0.171,-1.250,0.483,纯LQR平衡
19.500,179.517,0.000,153.457,-65.400,0.171,9.781,0.483,纯LQR平衡
19.519,179.517,-5.400,152.666,-6.000,1.138,-1.014,0.483,纯LQR平衡
19.539,179.517,0.000,152.578,0.000,0.171,-2.104,0.483,纯LQR平衡
19.559,179.517,0.000,152.490,0.000,0.171,-2.103,0.483,纯LQR平衡
19.579,179.539,4.800,152.446,0.000,-0.697,-2.102,0.461,纯LQR平衡
19.599,179.517,0.000,152.446,0.000,0.171,-2.102,0.483,纯LQR平衡
19.619,179.539,0.000,152.380,-5.400,0.163,-1.119,0.461,纯LQR平衡
