时间(s),摆角(°),摆速(°/s),飞轮角(°),飞轮速(°/s),电机1(RPM),电机2(RPM),误差(°),能量(J),阶段,是否平衡
36.380,76.707,-1650.000,325.745,-1710.000,-500.000,-500.000,103.293,0.014,STM32风格起摆,0
36.400,78.904,289.800,325.569,-131.400,-500.000,-500.000,101.096,-0.003,STM32风格起摆,0
36.420,57.041,-1928.400,300.959,-2024.400,-500.000,-500.000,122.959,0.021,STM32风格起摆,0
36.440,8.701,-2694.000,253.411,-2620.200,-500.000,-500.000,171.299,0.045,STM32风格起摆,0
36.460,311.946,-2884.200,198.831,-2846.400,-480.000,-500.000,131.946,0.051,STM32风格起摆,0
36.480,254.004,-2899.200,140.801,-2937.000,-500.000,-500.000,74.004,0.047,STM32风格起摆,0
36.500,196.370,-2862.000,80.464,-2932.200,-500.000,-500.000,16.370,0.043,STM32风格起摆,0
36.520,136.626,-3061.200,21.182,-3041.400,500.000,500.000,43.374,0.052,STM32风格起摆,0
36.540,83.188,-1620.000,327.854,-1782.000,-500.000,-500.000,96.812,0.013,STM32风格起摆,0
36.560,84.902,84.600,329.150,-33.000,-500.000,-500.000,95.098,-0.004,STM32风格起摆,0
36.580,60.293,-2025.600,303.926,-2094.600,-500.000,-500.000,119.707,0.024,STM32风格起摆,0
36.600,10.283,-2737.200,254.773,-2695.200,-500.000,-500.000,169.717,0.047,STM32风格起摆,0
36.620,312.979,-2860.200,199.534,-2828.400,-500.000,-500.000,132.979,0.050,STM32风格起摆,0
36.640,254.136,-2949.600,141.504,-3019.800,-500.000,-500.000,74.136,0.049,STM32风格起摆,0
36.659,195.315,-3015.600,81.541,-2960.400,-500.000,-500.000,15.315,0.049,STM32风格起摆,0
36.680,134.604,-3064.200,22.170,-2916.600,500.000,500.000,45.396,0.052,STM32风格起摆,0
36.700,81.101,-1623.600,329.941,-1506.600,-500.000,-500.000,98.899,0.013,STM32风格起摆,0
36.720,84.045,156.000,332.029,-196.800,-500.000,-500.000,95.955,-0.004,STM32风格起摆,0
36.740,61.479,-1966.200,305.991,-2062.800,-500.000,-500.000,118.521,0.022,STM32风格起摆,0
36.760,12.151,-2688.600,256.619,-2643.000,-500.000,-500.000,167.849,0.045,STM32风格起摆,0
36.780,315.220,-2851.200,200.764,-2873.400,-500.000,-500.000,135.220,0.050,STM32风格起摆,0
36.800,256.619,-2946.600,142.800,-2912.400,-500.000,-500.000,76.619,0.049,STM32风格起摆,0
36.820,197.314,-2943.600,81.716,-2943.600,-500.000,-500.000,17.314,0.046,STM32风格起摆,0
36.840,137.043,-3092.400,22.917,-3022.200,500.000,500.000,42.957,0.053,STM32风格起摆,0
36.860,83.804,-1640.400,329.854,-1795.800,-500.000,-500.000,96.196,0.013,STM32风格起摆,0
36.880,87.825,145.200,331.787,-33.000,-500.000,-500.000,92.175,-0.004,STM32风格起摆,0
36.900,64.622,-2041.200,307.156,-2007.600,-500.000,-500.000,115.378,0.024,STM32风格起摆,0
36.920,14.414,-2695.200,257.607,-2712.000,-500.000,-500.000,165.586,0.045,STM32风格起摆,0
36.939,317.461,-2913.000,203.115,-2811.000,-480.000,-500.000,137.461,0.052,STM32风格起摆,0
36.960,259.036,-2952.600,145.283,-2859.000,-500.000,-500.000,79.036,0.050,STM32风格起摆,0
36.980,201.401,-2896.800,84.880,-3042.600,-500.000,-500.000,21.401,0.045,STM32风格起摆,0
37.000,141.196,-3040.800,25.159,-2952.600,500.000,500.000,38.804,0.051,STM32风格起摆,0
37.020,87.144,-1829.400,331.699,-1753.200,-500.000,-500.000,92.856,0.017,STM32风格起摆,0
37.040,88.286,19.200,332.556,-91.200,-500.000,-500.000,91.714,-0.004,STM32风格起摆,0
37.060,63.875,-2088.000,308.298,-1921.800,-500.000,-500.000,116.125,0.025,STM32风格起摆,0
37.080,13.513,-2685.600,259.980,-2555.400,-500.000,-500.000,166.487,0.045,STM32风格起摆,0
37.100,316.252,-2932.200,204.851,-2841.600,-480.000,-500.000,136.252,0.053,STM32风格起摆,0
37.120,258.091,-2875.200,147.437,-2983.800,-500.000,-500.000,78.091,0.047,STM32风格起摆,0
37.140,200.193,-2974.800,86.880,-3057.000,-500.000,-500.000,20.193,0.047,STM32风格起摆,0
37.160,140.317,-3086.400,27.883,-2901.600,500.000,500.000,39.683,0.052,STM32风格起摆,0
37.180,86.484,-1689.600,334.490,-1762.200,-500.000,-500.000,93.516,0.014,STM32风格起摆,0
37.200,89.758,205.800,335.369,-90.000,-500.000,-500.000,90.242,-0.004,STM32风格起摆,0
37.220,67.500,-2061.000,310.913,-2025.000,-500.000,-500.000,112.500,0.024,STM32风格起摆,0
37.240,18.567,-2747.400,262.375,-2613.000,-500.000,-500.000,161.433,0.047,STM32风格起摆,0
37.260,321.790,-2898.600,206.960,-2848.800,-480.000,-500.000,141.790,0.052,STM32风格起摆,0
37.280,263.562,-2865.600,149.370,-2935.800,-500.000,-500.000,83.562,0.047,STM32风格起摆,0
37.299,205.972,-2898.600,88.198,-3115.800,-500.000,-500.000,25.972,0.045,STM32风格起摆,0
37.319,146.030,-3031.800,28.367,-2885.400,500.000,500.000,33.970,0.050,STM32风格起摆,0
37.340,93.296,-1414.200,334.446,-1752.600,-500.000,-500.000,86.704,0.008,STM32风格起摆,0
37.360,96.416,48.600,337.126,48.000,-500.000,-500.000,83.584,-0.005,STM32风格起摆,0
37.380,72.466,-2045.400,311.199,-2085.600,-500.000,-500.000,107.534,0.023,STM32风格起摆,0
37.400,22.126,-2683.800,260.574,-2703.000,-500.000,-500.000,157.874,0.045,STM32风格起摆,0
37.420,324.954,-2955.600,203.291,-2879.400,-480.000,-500.000,144.954,0.054,STM32风格起摆,0
37.440,266.418,-2994.600,145.305,-2823.000,-400.000,-480.000,86.418,0.052,STM32风格起摆,0
37.461,209.597,-2745.600,84.551,-3028.200,-500.000,-500.000,29.597,0.040,STM32风格起摆,0
37.480,156.138,-2693.400,26.917,-2905.200,500.000,500.000,23.862,0.038,STM32风格起摆,0
37.501,105.337,-1587.000,333.787,-1707.600,-500.000,-500.000,74.663,0.011,STM32风格起摆,0
37.520,110.522,206.400,338.928,313.200,-500.000,-500.000,69.478,-0.005,STM32风格起摆,0
37.541,88.088,-1977.600,314.758,-2107.800,-500.000,-500.000,91.912,0.021,STM32风格起摆,0
37.561,38.167,-2635.200,264.683,-2739.600,-500.000,-500.000,141.833,0.043,STM32风格起摆,0
37.581,341.433,-2963.400,207.158,-2928.600,-480.000,-500.000,161.433,0.055,STM32风格起摆,0
37.600,282.305,-2840.400,149.700,-2934.600,-500.000,-500.000,102.305,0.047,STM32风格起摆,0
37.620,224.736,-2898.000,89.407,-3082.800,-500.000,-500.000,44.736,0.046,STM32风格起摆,0
37.640,165.718,-3169.200,29.949,-2893.800,500.000,500.000,14.282,0.055,STM32风格起摆,0
37.660,111.775,-1661.400,336.621,-1696.200,-500.000,-500.000,68.225,0.012,STM32风格起摆,0
37.680,116.917,212.400,342.026,287.400,-500.000,-500.000,63.083,-0.006,STM32风格起摆,0
37.700,94.131,-1962.600,317.329,-2161.200,-500.000,-500.000,85.869,0.020,STM32风格起摆,0
37.720,43.923,-2704.800,267.012,-2701.200,-500.000,-500.000,136.077,0.045,STM32风格起摆,0
37.740,346.904,-3023.400,209.993,-2922.600,-480.000,-500.000,166.904,0.057,STM32风格起摆,0
37.760,287.908,-2823.600,151.875,-2917.800,-500.000,-500.000,107.908,0.047,STM32风格起摆,0
37.780,230.317,-2920.800,90.703,-3093.000,-500.000,-500.000,50.317,0.047,STM32风格起摆,0
37.800,171.584,-3012.600,31.509,-2903.400,500.000,500.000,8.416,0.049,STM32风格起摆,0
37.820,116.697,-1878.000,338.005,-1681.800,-500.000,-500.000,63.303,0.016,STM32风格起摆,0
37.840,118.960,-16.800,340.796,222.600,-500.000,-500.000,61.040,-0.006,STM32风格起摆,0
37.860,94.285,-1943.400,315.396,-2174.400,-500.000,-500.000,85.715,0.019,STM32风格起摆,0
37.880,45.461,-2556.000,263.430,-2759.400,-500.000,-500.000,134.539,0.040,STM32风格起摆,0
37.900,350.090,-3009.000,206.455,-2934.000,-480.000,-500.000,170.090,0.057,STM32风格起摆,0
37.920,290.105,-3006.600,148.469,-2927.400,-400.000,-480.000,110.105,0.054,STM32风格起摆,0
37.940,231.702,-2872.200,87.891,-3093.600,-500.000,-500.000,51.702,0.045,STM32风格起摆,0
37.960,178.374,-2691.000,29.531,-2832.600,475.598,500.000,1.626,0.037,STM32风格起摆,0
37.980,126.255,-1713.000,337.214,-1674.000,500.000,500.000,53.745,0.012,STM32风格起摆,0
38.000,135.396,1692.600,348.860,1758.000,500.000,500.000,44.604,0.011,STM32风格起摆,0
38.020,183.076,2740.800,35.200,2625.000,-500.000,-500.000,3.076,0.039,STM32风格起摆,0
38.040,232.559,1453.200,84.375,1518.600,-500.000,-500.000,52.559,0.007,STM32风格起摆,0
38.060,220.979,-1914.600,70.620,-1901.400,-500.000,-500.000,40.979,0.016,STM32风格起摆,0
38.080,172.639,-2725.200,23.049,-2591.400,500.000,500.000,7.361,0.038,STM32风格起摆,0
38.100,122.344,-1398.000,334.841,-1336.800,500.000,500.000,57.656,0.006,STM32风格起摆,0
38.120,135.088,1917.600,349.827,1830.000,500.000,500.000,44.912,0.016,STM32风格起摆,0
38.140,184.438,2721.600,37.485,2642.400,-500.000,-500.000,4.438,0.038,STM32风格起摆,0
38.160,233.372,1518.000,87.100,1540.800,-500.000,-500.000,53.372,0.008,STM32风格起摆,0
38.180,220.056,-1914.600,74.685,-1956.600,-500.000,-500.000,40.056,0.016,STM32风格起摆,0
38.200,170.903,-2778.600,26.411,-2636.400,500.000,500.000,9.097,0.040,STM32风格起摆,0
38.220,119.993,-1550.400,337.676,-1530.600,500.000,500.000,60.007,0.009,STM32风格起摆,0
38.240,131.946,1718.400,351.782,1699.200,500.000,500.000,48.054,0.012,STM32风格起摆,0
38.260,180.637,2668.200,37.969,2609.400,-186.383,-223.660,0.637,0.036,STM32风格起摆,0
38.280,230.229,1521.000,87.012,1534.200,-500.000,-500.000,50.229,0.008,STM32风格起摆,0
38.300,233.613,-888.600,89.275,-909.000,-500.000,-500.000,53.613,-0.002,STM32风格起摆,0
38.320,198.918,-2265.000,55.920,-2119.200,-500.000,-500.000,18.918,0.024,STM32风格起摆,0
38.340,147.458,-2751.600,7.449,-2620.800,500.000,500.000,32.542,0.040,STM32风格起摆,0
38.360,97.031,-1567.800,319.790,-1405.200,500.000,500.000,82.969,0.011,STM32风格起摆,0
38.380,110.479,1794.000,328.711,1233.000,500.000,500.000,69.521,0.015,STM32风格起摆,0
38.400,159.214,2737.800,6.108,2197.800,500.000,500.000,20.786,0.039,STM32风格起摆,0
38.420,214.980,2769.000,53.284,2472.600,-500.000,-500.000,34.980,0.041,STM32风格起摆,0
38.440,266.638,1663.200,99.976,1456.200,500.000,500.000,86.638,0.013,STM32风格起摆,0
38.460,261.694,-243.000,102.393,260.400,500.000,500.000,81.694,-0.004,STM32风格起摆,0
38.480,285.535,2095.200,124.189,1920.600,500.000,500.000,105.535,0.025,STM32风格起摆,0
38.500,335.940,2776.800,171.431,2675.400,500.000,500.000,155.940,0.048,STM32风格起摆,0
38.520,32.388,2896.800,228.164,2868.000,480.000,500.000,147.612,0.052,STM32风格起摆,0
38.540,90.483,2817.000,286.655,3064.800,500.000,500.000,89.517,0.046,STM32风格起摆,0
38.560,148.601,2994.000,347.520,2982.000,500.000,500.000,31.399,0.049,STM32风格起摆,0
38.580,208.103,2994.000,47.900,2995.800,-500.000,-500.000,28.103,0.048,STM32风格起摆,0
38.600,261.826,1874.400,101.140,1677.000,500.000,500.000,81.826,0.017,STM32风格起摆,0
38.620,261.453,-44.400,106.062,239.400,500.000,500.000,81.453,-0.005,STM32风格起摆,0
38.640,285.623,1983.600,131.418,2016.600,500.000,500.000,105.623,0.022,STM32风格起摆,0
38.660,335.105,2726.400,181.318,2715.000,500.000,500.000,155.105,0.046,STM32风格起摆,0
38.680,31.399,2943.600,237.788,2818.800,480.000,500.000,148.601,0.054,STM32风格起摆,0
38.700,89.275,2928.600,296.543,2995.200,500.000,500.000,90.725,0.050,STM32风格起摆,0
38.720,147.590,3020.400,357.583,2970.000,500.000,500.000,32.410,0.050,STM32风格起摆,0
38.740,206.960,2922.000,56.843,2926.200,-500.000,-500.000,26.960,0.046,STM32风格起摆,0
38.760,260.947,1651.200,110.017,1786.200,500.000,500.000,80.947,0.012,STM32风格起摆,0
38.780,261.343,24.600,111.423,210.600,500.000,500.000,81.343,-0.005,STM32风格起摆,0
38.800,285.513,2030.400,134.824,1926.000,500.000,500.000,105.513,0.023,STM32风格起摆,0
38.820,335.347,2685.000,182.175,2577.600,500.000,500.000,155.347,0.045,STM32风格起摆,0
38.840,31.553,2848.200,236.470,2689.200,480.000,500.000,148.447,0.050,STM32风格起摆,0
38.860,89.736,2880.600,293.774,2974.200,500.000,500.000,90.264,0.048,STM32风格起摆,0
38.880,147.568,3042.000,352.925,2934.600,500.000,500.000,32.432,0.050,STM32风格起摆,0
38.900,206.785,3008.400,52.031,2914.800,-500.000,-500.000,26.785,0.049,STM32风格起摆,0
38.920,260.508,1661.400,103.953,1713.000,500.000,500.000,80.508,0.013,STM32风格起摆,0
38.940,259.233,-228.600,106.677,243.600,500.000,500.000,79.233,-0.005,STM32风格起摆,0
38.959,281.184,1849.200,129.946,1888.200,500.000,500.000,101.184,0.018,STM32风格起摆,0
38.979,330.601,2787.000,176.616,2553.000,500.000,500.000,150.601,0.048,STM32风格起摆,0
39.000,26.763,2961.600,231.768,2723.400,480.000,500.000,153.237,0.055,STM32风格起摆,0
39.020,84.705,2751.000,289.292,3008.400,500.000,500.000,95.295,0.044,STM32风格起摆,0
39.040,142.471,2929.200,349.014,2911.200,500.000,500.000,37.529,0.046,STM32风格起摆,0
39.059,201.819,2911.200,48.274,2919.000,-500.000,-500.000,21.819,0.045,STM32风格起摆,0
39.080,255.212,1748.400,99.580,1389.000,500.000,500.000,75.212,0.014,STM32风格起摆,0
39.100,251.653,-76.800,102.085,305.400,500.000,500.000,71.653,-0.005,STM32风格起摆,0
39.120,274.153,1895.400,125.068,1879.800,500.000,500.000,94.153,0.019,STM32风格起摆,0
39.140,322.251,2667.000,169.827,2524.200,500.000,500.000,142.251,0.044,STM32风格起摆,0
39.159,16.677,2701.200,222.583,2694.000,500.000,500.000,163.323,0.046,STM32风格起摆,0
39.180,72.664,2845.800,278.547,2947.800,500.000,500.000,107.336,0.048,STM32风格起摆,0
39.200,129.221,2872.800,337.214,2907.600,500.000,500.000,50.779,0.045,STM32风格起摆,0
39.220,184.922,2767.800,32.585,2760.000,-500.000,-500.000,4.922,0.040,STM32风格起摆,0
39.240,231.833,1291.800,80.354,1480.200,-500.000,-500.000,51.833,0.004,STM32风格起摆,0
39.260,229.570,-564.000,79.321,-465.000,-500.000,-500.000,49.570,-0.005,STM32风格起摆,0
39.280,210.059,-1470.600,63.127,-1290.600,-500.000,-500.000,30.059,0.006,STM32风格起摆,0
39.300,172.837,-2171.400,24.763,-2244.600,500.000,500.000,7.163,0.021,STM32风格起摆,0
39.320,130.364,-1362.600,341.038,-1383.000,500.000,500.000,49.636,0.005,STM32风格起摆,0
39.340,131.396,324.000,343.784,572.400,500.000,500.000,48.604,-0.006,STM32风格起摆,0
39.360,145.217,1171.800,1.758,1384.200,500.000,500.000,34.783,0.001,STM32风格起摆,0
39.381,181.384,2270.400,41.748,2299.200,-404.901,-485.881,1.384,0.024,STM32风格起摆,0
39.401,227.659,1659.600,84.683,1248.000,-500.000,-500.000,47.659,0.010,STM32风格起摆,0
39.421,229.944,-342.000,83.474,-438.600,-500.000,-500.000,49.944,-0.006,STM32风格起摆,0
39.441,214.167,-1302.600,67.874,-1167.000,-500.000,-500.000,34.167,0.003,STM32风格起摆,0
39.461,173.584,-2452.800,31.399,-2187.600,500.000,500.000,6.416,0.030,STM32风格起摆,0
39.481,126.958,-1503.000,347.366,-1339.200,500.000,500.000,53.042,0.008,STM32风格起摆,0
39.501,129.441,601.200,349.761,506.400,500.000,500.000,50.559,-0.004,STM32风格起摆,0
39.521,153.062,1650.000,5.076,1243.800,500.000,500.000,26.938,0.009,STM32风格起摆,0
39.541,196.853,2478.000,42.517,2255.400,-500.000,-500.000,16.853,0.030,STM32风格起摆,0
39.561,245.742,1707.000,86.572,1459.800,500.000,500.000,65.742,0.012,STM32风格起摆,0
39.581,249.851,231.600,89.956,170.400,500.000,500.000,69.851,-0.005,STM32风格起摆,0
39.600,269.802,1670.400,107.864,1597.800,500.000,500.000,89.802,0.013,STM32风格起摆,0
39.620,313.330,2455.200,150.469,2459.400,500.000,500.000,133.330,0.036,STM32风格起摆,0
39.640,7.493,2794.800,206.477,2903.400,500.000,500.000,172.507,0.049,STM32风格起摆,0
39.660,64.797,2988.000,265.430,2917.800,400.000,480.000,115.203,0.054,STM32风格起摆,0
39.680,122.629,2711.400,325.261,2871.000,500.000,500.000,57.371,0.040,STM32风格起摆,0
39.700,177.363,2905.200,23.401,2896.800,500.000,500.000,2.637,0.045,STM32风格起摆,0
39.720,234.426,2908.200,80.991,2961.000,-500.000,-500.000,54.426,0.047,STM32风格起摆,0
39.740,287.886,1832.400,136.143,1904.400,500.000,500.000,107.886,0.018,STM32风格起摆,0
39.760,291.731,314.400,141.570,192.000,500.000,500.000,111.731,-0.002,STM32风格起摆,0
39.780,315.989,1979.400,163.894,1879.200,500.000,500.000,135.989,0.023,STM32风格起摆,0
39.800,3.406,2540.400,210.125,2485.200,500.000,500.000,176.594,0.040,STM32风格起摆,0
39.820,57.568,2839.200,264.001,2736.600,500.000,500.000,122.432,0.049,STM32风格起摆,0
39.840,113.555,2871.600,322.163,3049.800,500.000,500.000,66.445,0.046,STM32风格起摆,0
39.860,172.837,3132.000,22.544,3032.400,500.000,500.000,7.163,0.053,STM32风格起摆,0
39.880,231.987,2827.200,81.123,2874.000,-500.000,-500.000,51.987,0.043,STM32风格起摆,0
39.899,286.567,1788.600,134.297,1674.600,500.000,500.000,106.567,0.017,STM32风格起摆,0
39.920,291.775,304.200,138.669,233.400,500.000,500.000,111.775,-0.002,STM32风格起摆,0
39.940,316.011,1966.200,160.906,1867.200,500.000,500.000,136.011,0.023,STM32风格起摆,0
39.960,3.735,2599.200,207.224,2517.600,500.000,500.000,176.265,0.042,STM32风格起摆,0
39.980,58.645,2934.600,262.178,2830.200,-480.000,-500.000,121.355,0.052,STM32风格起摆,0
40.000,110.435,1806.600,316.626,1824.000,500.000,500.000,69.565,0.015,STM32风格起摆,0
40.020,115.664,323.400,322.625,246.000,500.000,500.000,64.336,-0.005,STM32风格起摆,0
40.041,141.021,1974.000,346.399,1983.000,500.000,500.000,38.979,0.017,STM32风格起摆,0
40.061,189.822,2738.400,33.201,2583.000,-500.000,-500.000,9.822,0.039,STM32风格起摆,0
40.081,238.975,1486.200,80.991,1546.800,-500.000,-500.000,58.975,0.008,STM32风格起摆,0
40.101,235.591,-762.000,80.354,-526.800,-500.000,-500.000,55.591,-0.003,STM32风格起摆,0
40.121,211.069,-1760.400,62.864,-1324.800,-500.000,-500.000,31.069,0.012,STM32风格起摆,0
40.141,165.520,-2625.600,26.104,-2263.800,500.000,500.000,14.480,0.035,STM32风格起摆,0
40.161,116.082,-1515.600,341.675,-1504.200,500.000,500.000,63.918,0.008,STM32风格起摆,0
40.181,119.180,842.400,343.411,600.000,500.000,500.000,60.820,-0.002,STM32风格起摆,0
40.201,148.096,1972.200,1.165,1332.000,500.000,500.000,31.904,0.017,STM32风格起摆,0
40.221,195.271,2563.800,38.826,2284.800,-500.000,-500.000,15.271,0.033,STM32风格起摆,0
40.241,244.226,1468.200,83.079,1514.400,500.000,500.000,64.226,0.008,STM32风格起摆,0
40.261,246.643,310.200,86.638,247.800,500.000,500.000,66.643,-0.005,STM32风格起摆,0
40.291,292.522,2418.000,131.638,2422.200,500.000,500.000,112.522,0.034,STM32风格起摆,0
40.306,334.885,2815.800,172.947,2812.200,500.000,500.000,154.885,0.049,STM32风格起摆,0
40.322,19.995,2857.800,219.001,2976.600,480.000,500.000,160.005,0.051,STM32风格起摆,0
40.341,72.004,3016.800,271.538,2910.600,400.000,480.000,107.996,0.054,STM32风格起摆,0
40.361,128.364,2791.800,330.974,2829.000,500.000,500.000,51.636,0.042,STM32风格起摆,0
40.381,181.912,2691.600,30.037,2907.600,-500.000,-500.000,1.912,0.037,STM32风格起摆,0
40.400,233.306,1753.200,81.958,1634.400,-500.000,-500.000,53.306,0.013,STM32风格起摆,0
40.420,230.669,-930.000,82.310,-562.200,-500.000,-500.000,50.669,-0.001,STM32风格起摆,0
40.440,195.732,-2250.600,60.754,-1604.400,-500.000,-500.000,15.732,0.024,STM32风格起摆,0
40.459,144.448,-2715.600,19.863,-2429.400,500.000,500.000,35.552,0.039,STM32风格起摆,0
40.480,94.153,-1521.000,334.951,-1200.600,500.000,500.000,85.847,0.010,STM32风格起摆,0
40.500,99.712,1188.600,340.269,852.000,500.000,500.000,80.288,0.004,STM32风格起摆,0
40.520,138.867,2409.000,5.977,1778.400,500.000,500.000,41.133,0.029,STM32风格起摆,0
40.540,192.063,2731.800,49.834,2481.000,-500.000,-500.000,12.063,0.039,STM32风格起摆,0
40.561,242.952,1548.600,97.778,1515.600,500.000,500.000,62.952,0.009,STM32风格起摆,0
40.581,241.919,190.200,100.723,295.200,500.000,500.000,61.919,-0.006,STM32风格起摆,0
40.601,266.045,1972.200,125.156,2055.600,500.000,500.000,86.045,0.020,STM32风格起摆,0
40.621,315.176,2749.200,174.441,2798.400,500.000,500.000,135.176,0.046,STM32风格起摆,0
40.641,12.744,2927.400,232.976,2997.000,480.000,500.000,167.256,0.054,STM32风格起摆,0
40.661,71.038,2861.400,294.324,3154.800,500.000,500.000,108.962,0.049,STM32风格起摆,0
40.681,128.804,2974.800,355.737,3010.800,500.000,500.000,51.196,0.049,STM32风格起摆,0
40.701,188.921,2914.200,55.876,2898.000,-500.000,-500.000,8.921,0.045,STM32风格起摆,0
40.721,242.271,1845.600,108.984,1886.400,500.000,500.000,62.271,0.015,STM32风格起摆,0
40.740,242.798,201.600,110.852,254.400,500.000,500.000,62.798,-0.006,STM32风格起摆,0
40.760,266.880,1938.600,134.385,1852.200,500.000,500.000,86.880,0.019,STM32风格起摆,0
